order_id,customer_id,product_id,purchase_amount,is_reordered,purchased_on,event_time
O1566,C2735,P12837,32.4,1,2020-06-28 11:31:15,2021-07-06T15:40:51.814Z
O1567,C8506,P3146,43.51,0,2020-06-16 05:25:51,2021-07-06T15:40:51.814Z
O1581,C8979,P9221,19.55,1,2020-06-20 14:19:27,2021-07-06T15:40:51.815Z
O1592,C7786,P2701,72.29,1,2020-06-14 03:54:35,2021-07-06T15:40:51.815Z
O1600,C1359,P9577,77.29,1,2020-06-23 22:46:49,2021-07-06T15:40:51.816Z
O1627,C7800,P871,13.91,0,2020-06-15 17:33:21,2021-07-06T15:40:51.818Z
O1647,C8267,P2482,14.38,1,2020-06-10 22:38:11,2021-07-06T15:40:51.819Z
O1654,C1890,P10505,75.42,0,2020-06-18 23:59:21,2021-07-06T15:40:51.819Z
O1664,C5144,P14649,74.81,1,2020-06-05 17:50:36,2021-07-06T15:40:51.820Z
O1668,C1415,P8785,79.38,1,2020-06-19 17:50:22,2021-07-06T15:40:51.820Z
O1682,C5420,P621,14.82,0,2020-06-30 21:42:09,2021-07-06T15:40:51.821Z
O1687,C2787,P4699,101.48,1,2020-06-14 21:03:15,2021-07-06T15:40:51.822Z
O1729,C5547,P16387,85.18,1,2020-06-23 02:52:02,2021-07-06T15:40:51.824Z
O1735,C3674,P3072,60.29,0,2020-06-04 15:33:56,2021-07-06T15:40:51.825Z
O1738,C1095,P14368,51.97,0,2020-06-09 06:58:24,2021-07-06T15:40:51.825Z
O1741,C9394,P15221,23.13,1,2020-06-07 03:34:14,2021-07-06T15:40:51.825Z
O1756,C8550,P11201,87.37,1,2020-06-02 17:21:39,2021-07-06T15:40:51.826Z
O1762,C7128,P12793,35.25,1,2020-06-13 01:53:11,2021-07-06T15:40:51.826Z
O1824,C4006,P16221,56.03,1,2020-06-06 21:50:32,2021-07-06T15:40:51.830Z
O1849,C9912,P10661,61.0,1,2020-06-17 10:54:05,2021-07-06T15:40:51.832Z
O1853,C3554,P10554,32.83,0,2020-06-23 12:28:03,2021-07-06T15:40:51.832Z
O1878,C1717,P1251,95.53,1,2020-06-25 17:22:15,2021-07-06T15:40:51.834Z
O1902,C1828,P4048,13.25,0,2020-06-29 13:05:48,2021-07-06T15:40:51.835Z
O1951,C7301,P16629,97.68,1,2020-06-17 20:05:51,2021-07-06T15:40:51.838Z
O1980,C4905,P13644,4.1,0,2020-06-30 04:47:21,2021-07-06T15:40:51.840Z
O1987,C9620,P7209,94.13,1,2020-06-14 16:31:31,2021-07-06T15:40:51.840Z
O1991,C5878,P11007,26.2,1,2020-06-22 02:29:39,2021-07-06T15:40:51.841Z
O1995,C7138,P14865,61.02,1,2020-06-18 01:29:28,2021-07-06T15:40:51.841Z
O2011,C8013,P5090,13.31,1,2020-06-17 05:29:01,2021-07-06T15:40:51.842Z
O2029,C6438,P7319,89.36,0,2020-06-17 00:31:34,2021-07-06T15:40:51.843Z
O2056,C5434,P1723,87.85,0,2020-06-10 22:51:57,2021-07-06T15:40:51.844Z
O2059,C8183,P333,5.23,1,2020-06-14 06:40:48,2021-07-06T15:40:51.845Z
O2082,C1478,P7598,29.36,1,2020-06-25 22:53:29,2021-07-06T15:40:51.846Z
O2097,C669,P15701,4.06,1,2020-06-18 17:34:18,2021-07-06T15:40:51.847Z
O2099,C3330,P4974,17.99,1,2020-06-28 00:10:35,2021-07-06T15:40:51.847Z
O2113,C2904,P14192,78.31,1,2020-06-27 21:56:20,2021-07-06T15:40:51.848Z
O2114,C5001,P13978,43.02,1,2020-06-25 07:24:34,2021-07-06T15:40:51.848Z
O2161,C3344,P3115,4.2,1,2020-06-27 21:02:47,2021-07-06T15:40:51.851Z
O2188,C1562,P15763,69.4,0,2020-06-09 17:31:09,2021-07-06T15:40:51.853Z
O2239,C827,P15190,99.5,1,2020-06-04 04:44:43,2021-07-06T15:40:51.856Z
O2247,C8126,P61,101.09,1,2020-06-12 11:29:00,2021-07-06T15:40:51.856Z
O2254,C4928,P3972,53.68,1,2020-06-22 23:12:27,2021-07-06T15:40:51.857Z
O2264,C1668,P8878,44.51,0,2020-06-20 14:48:10,2021-07-06T15:40:51.857Z
O2281,C6331,P2574,91.9,0,2020-06-21 03:12:53,2021-07-06T15:40:51.858Z
O2283,C1668,P1765,63.72,0,2020-06-17 09:25:51,2021-07-06T15:40:51.858Z
O2295,C8187,P87,61.86,0,2020-06-21 19:55:07,2021-07-06T15:40:51.859Z
O2296,C5892,P8358,70.9,1,2020-06-01 03:07:38,2021-07-06T15:40:51.859Z
O2322,C303,P15652,5.89,1,2020-06-17 02:12:25,2021-07-06T15:40:51.861Z
O2328,C4013,P3530,49.5,1,2020-06-02 14:01:48,2021-07-06T15:40:51.861Z
O2395,C1579,P10279,80.91,1,2020-06-26 07:49:36,2021-07-06T15:40:51.865Z
O2397,C8648,P5049,3.58,1,2020-06-11 16:24:40,2021-07-06T15:40:51.865Z
O2405,C4827,P16327,93.13,1,2020-06-17 00:50:32,2021-07-06T15:40:51.866Z
O2411,C3048,P11511,44.96,0,2020-06-10 18:06:45,2021-07-06T15:40:51.866Z
O2435,C2214,P4767,24.87,1,2020-06-08 23:41:37,2021-07-06T15:40:51.868Z
O2463,C3946,P12453,45.46,1,2020-06-29 18:40:31,2021-07-06T15:40:51.869Z
O2501,C1371,P9278,66.63,1,2020-06-03 18:47:35,2021-07-06T15:40:51.872Z
O2520,C9977,P9710,8.64,0,2020-06-04 20:34:02,2021-07-06T15:40:51.873Z
O2533,C4666,P2595,42.91,0,2020-06-08 04:11:33,2021-07-06T15:40:51.874Z
O2580,C8790,P9980,45.83,1,2020-06-13 09:58:55,2021-07-06T15:40:51.877Z
O2582,C9400,P4539,72.85,0,2020-06-03 23:59:00,2021-07-06T15:40:51.877Z
O2587,C7779,P11187,51.18,1,2020-06-15 09:05:12,2021-07-06T15:40:51.877Z
O2610,C5163,P12394,35.83,0,2020-06-24 03:34:42,2021-07-06T15:40:51.878Z
O2639,C568,P1866,93.48,0,2020-06-10 19:08:06,2021-07-06T15:40:51.880Z
O2675,C6010,P4698,97.51,0,2020-06-08 01:59:29,2021-07-06T15:40:51.882Z
O2708,C5082,P6923,22.09,1,2020-06-15 15:11:07,2021-07-06T15:40:51.885Z
O2732,C9078,P8567,72.23,1,2020-06-13 16:41:52,2021-07-06T15:40:51.886Z
O2770,C2821,P9495,28.81,1,2020-06-30 04:04:30,2021-07-06T15:40:51.888Z
O2791,C4304,P16260,79.94,0,2020-06-24 14:13:34,2021-07-06T15:40:51.890Z
O2795,C8219,P14858,44.0,1,2020-06-11 10:30:53,2021-07-06T15:40:51.890Z
O2796,C1457,P12620,56.85,0,2020-06-08 11:42:27,2021-07-06T15:40:51.890Z
O2809,C9856,P11179,21.3,0,2020-06-16 18:41:59,2021-07-06T15:40:51.891Z
O2810,C4045,P11628,98.67,0,2020-06-07 00:49:53,2021-07-06T15:40:51.891Z
O2839,C3337,P13534,67.58,1,2020-06-05 14:26:54,2021-07-06T15:40:51.893Z
O2843,C7169,P7091,1.99,1,2020-06-29 03:03:53,2021-07-06T15:40:51.893Z
O2845,C2838,P4761,22.9,1,2020-06-25 01:56:31,2021-07-06T15:40:51.893Z
O2849,C2793,P12177,98.55,1,2020-06-09 21:11:59,2021-07-06T15:40:51.893Z
O2854,C9948,P7672,53.56,1,2020-06-17 13:21:47,2021-07-06T15:40:51.893Z
O2865,C8615,P7817,24.15,0,2020-06-09 12:39:21,2021-07-06T15:40:51.894Z
O2890,C3558,P8437,16.63,1,2020-06-26 09:53:18,2021-07-06T15:40:51.896Z
O2896,C9863,P9122,21.71,1,2020-06-30 14:07:00,2021-07-06T15:40:51.896Z
O2917,C2006,P11,70.58,0,2020-06-25 18:26:34,2021-07-06T15:40:51.897Z
O2928,C7745,P4249,9.75,1,2020-06-20 01:05:02,2021-07-06T15:40:51.898Z
O2939,C7531,P2129,22.76,1,2020-06-11 14:59:26,2021-07-06T15:40:51.899Z
O2961,C1815,P10581,11.66,1,2020-06-20 17:07:50,2021-07-06T15:40:51.900Z
O2985,C6836,P4945,94.18,1,2020-06-05 20:56:10,2021-07-06T15:40:51.901Z
O3002,C2673,P11928,62.61,1,2020-06-02 03:18:05,2021-07-06T15:40:51.902Z
O3024,C4777,P13246,95.65,0,2020-06-28 16:56:42,2021-07-06T15:40:51.904Z
O3027,C2041,P14840,11.88,1,2020-06-20 17:14:21,2021-07-06T15:40:51.904Z
O3031,C3379,P1160,78.38,1,2020-06-24 18:35:34,2021-07-06T15:40:51.904Z
O3073,C8677,P6966,58.94,1,2020-06-25 23:33:55,2021-07-06T15:40:51.907Z
O3102,C7096,P12748,30.54,0,2020-06-12 13:55:26,2021-07-06T15:40:51.908Z
O3118,C7375,P9581,48.52,1,2020-06-13 23:55:03,2021-07-06T15:40:51.909Z
O3127,C2188,P8582,18.23,0,2020-06-11 10:55:05,2021-07-06T15:40:51.910Z
O3135,C2269,P6043,89.87,1,2020-06-29 03:56:46,2021-07-06T15:40:51.910Z
O3154,C1308,P16710,32.56,0,2020-06-03 04:56:30,2021-07-06T15:40:51.912Z
O3160,C2445,P9508,34.8,0,2020-06-17 18:50:04,2021-07-06T15:40:51.912Z
O3212,C2863,P10016,86.87,1,2020-06-16 08:25:16,2021-07-06T15:40:51.915Z
O3213,C9154,P8300,8.39,0,2020-06-05 05:32:02,2021-07-06T15:40:51.915Z
O3287,C5980,P3048,95.03,1,2020-06-21 07:52:20,2021-07-06T15:40:51.919Z
O3288,C6115,P642,67.82,0,2020-06-22 02:27:09,2021-07-06T15:40:51.920Z
O3296,C640,P12667,93.27,1,2020-06-12 16:21:10,2021-07-06T15:40:51.920Z
O3309,C6441,P4376,19.49,0,2020-06-04 12:39:31,2021-07-06T15:40:51.921Z
O3319,C4430,P8676,82.41,1,2020-06-14 15:38:50,2021-07-06T15:40:51.921Z
O3345,C5626,P4517,87.35,0,2020-06-28 17:42:34,2021-07-06T15:40:51.923Z
O3359,C428,P10936,73.84,0,2020-06-17 11:51:10,2021-07-06T15:40:51.924Z
O3376,C1006,P6239,92.81,1,2020-06-02 02:43:28,2021-07-06T15:40:51.925Z
O3381,C7348,P8458,80.96,0,2020-06-27 17:00:00,2021-07-06T15:40:51.925Z
O3404,C6402,P8494,11.42,1,2020-06-24 23:15:11,2021-07-06T15:40:51.926Z
O3428,C9140,P12744,72.69,1,2020-06-23 04:10:11,2021-07-06T15:40:51.929Z
O3429,C1392,P8962,29.71,1,2020-06-03 04:30:46,2021-07-06T15:40:51.929Z
O3469,C7845,P16377,21.59,0,2020-06-02 19:44:44,2021-07-06T15:40:51.931Z
O3524,C1215,P6988,96.28,1,2020-06-17 11:33:33,2021-07-06T15:40:51.935Z
O3589,C9548,P10506,58.66,0,2020-06-07 03:19:04,2021-07-06T15:40:51.939Z
O3649,C9088,P927,22.24,1,2020-06-24 11:36:02,2021-07-06T15:40:51.942Z
O3668,C2559,P7291,23.44,0,2020-06-15 16:35:30,2021-07-06T15:40:51.943Z
O3675,C7703,P10688,89.13,1,2020-06-05 08:09:37,2021-07-06T15:40:51.944Z
O3690,C245,P2155,101.74,0,2020-06-25 12:42:24,2021-07-06T15:40:51.945Z
O3698,C2702,P8684,15.8,1,2020-06-03 05:43:42,2021-07-06T15:40:51.945Z
O3721,C119,P15439,23.03,1,2020-06-22 19:47:09,2021-07-06T15:40:51.947Z
O3735,C7968,P5249,86.87,1,2020-06-06 20:25:37,2021-07-06T15:40:51.947Z
O3746,C5667,P1965,59.14,1,2020-06-25 15:30:06,2021-07-06T15:40:51.948Z
O3760,C1383,P6161,63.86,1,2020-06-07 20:58:54,2021-07-06T15:40:51.949Z
O3794,C8174,P606,51.05,1,2020-06-21 12:49:55,2021-07-06T15:40:51.951Z
O3800,C4759,P1938,72.23,1,2020-06-08 05:27:42,2021-07-06T15:40:51.951Z
O3811,C741,P16015,17.27,1,2020-06-25 22:00:18,2021-07-06T15:40:51.952Z
O3831,C959,P786,96.71,1,2020-06-26 22:37:10,2021-07-06T15:40:51.953Z
O3884,C7421,P12776,92.15,0,2020-06-18 11:51:02,2021-07-06T15:40:51.957Z
O3885,C7413,P5732,30.55,1,2020-06-26 20:50:57,2021-07-06T15:40:51.957Z
O3893,C2024,P7457,78.51,1,2020-06-23 23:05:07,2021-07-06T15:40:51.957Z
O3904,C2806,P13111,13.39,0,2020-06-03 20:12:56,2021-07-06T15:40:51.958Z
O3923,C4845,P13432,42.22,0,2020-06-21 15:21:32,2021-07-06T15:40:51.959Z
O3938,C9322,P3281,47.63,1,2020-06-01 02:11:09,2021-07-06T15:40:51.960Z
O3945,C3610,P14141,33.62,1,2020-06-01 07:42:21,2021-07-06T15:40:51.960Z
O3946,C3223,P10148,60.53,0,2020-06-07 06:22:56,2021-07-06T15:40:51.960Z
O3959,C1356,P193,55.84,0,2020-06-06 03:34:01,2021-07-06T15:40:51.961Z
O3962,C2597,P2206,74.63,0,2020-06-03 15:08:09,2021-07-06T15:40:51.961Z
O3973,C4613,P15678,56.43,1,2020-06-15 03:52:11,2021-07-06T15:40:51.962Z
O3983,C5097,P6440,87.82,1,2020-06-16 13:10:24,2021-07-06T15:40:51.963Z
O4001,C8712,P13011,16.2,1,2020-06-28 19:20:21,2021-07-06T15:40:51.964Z
O4007,C5705,P10869,84.24,0,2020-06-11 09:31:28,2021-07-06T15:40:51.964Z
O4065,C6404,P11101,3.93,1,2020-06-27 16:46:30,2021-07-06T15:40:51.967Z
O4070,C6428,P14857,55.56,0,2020-06-05 04:59:03,2021-07-06T15:40:51.968Z
O4076,C9559,P13508,36.93,1,2020-06-12 17:58:10,2021-07-06T15:40:51.968Z
O4109,C2518,P5823,47.16,1,2020-06-11 17:26:08,2021-07-06T15:40:51.970Z
O4114,C1848,P5587,55.78,0,2020-06-16 08:37:51,2021-07-06T15:40:51.970Z
O4125,C7692,P1463,3.22,1,2020-06-06 15:08:12,2021-07-06T15:40:51.971Z
O4172,C8023,P1180,42.18,1,2020-06-27 08:48:00,2021-07-06T15:40:51.974Z
O4207,C5636,P3095,6.72,0,2020-06-02 16:07:43,2021-07-06T15:40:51.976Z
O4209,C7281,P2191,64.15,1,2020-06-25 22:59:32,2021-07-06T15:40:51.976Z
O4231,C8803,P12768,100.76,1,2020-06-15 03:15:36,2021-07-06T15:40:51.978Z
O4244,C4614,P10022,64.93,0,2020-06-15 07:42:29,2021-07-06T15:40:51.978Z
O4270,C2631,P13977,53.24,1,2020-06-25 21:31:18,2021-07-06T15:40:51.980Z
O4293,C8946,P13234,84.01,1,2020-06-09 03:35:54,2021-07-06T15:40:51.981Z
O4294,C5979,P2858,21.81,1,2020-06-13 18:34:55,2021-07-06T15:40:51.982Z
O4298,C7662,P11501,74.69,0,2020-06-17 13:31:56,2021-07-06T15:40:51.982Z
O4344,C1486,P15586,84.66,1,2020-06-16 02:39:22,2021-07-06T15:40:51.984Z
O4383,C7766,P974,100.9,1,2020-06-19 09:53:25,2021-07-06T15:40:51.987Z
O4420,C5680,P14287,60.08,1,2020-06-28 09:01:24,2021-07-06T15:40:51.989Z
O4439,C9044,P9390,59.16,1,2020-06-11 07:03:21,2021-07-06T15:40:51.990Z
O4440,C7442,P11184,26.89,1,2020-06-20 21:54:44,2021-07-06T15:40:51.990Z
O4450,C9323,P8034,64.9,0,2020-06-04 01:51:43,2021-07-06T15:40:51.991Z
O4487,C1156,P3179,15.57,1,2020-06-15 19:59:23,2021-07-06T15:40:51.993Z
O4556,C4034,P8342,87.85,1,2020-06-03 11:29:06,2021-07-06T15:40:51.997Z
O4642,C6363,P1388,71.23,1,2020-06-18 21:38:16,2021-07-06T15:40:52.002Z
O4648,C4311,P16288,50.1,1,2020-06-09 21:35:18,2021-07-06T15:40:52.003Z
O4649,C8859,P11277,86.15,1,2020-06-08 17:54:56,2021-07-06T15:40:52.003Z
O4658,C4261,P13696,18.47,0,2020-06-25 09:50:32,2021-07-06T15:40:52.003Z
O4664,C6187,P9764,42.5,0,2020-06-04 06:40:43,2021-07-06T15:40:52.004Z
O4667,C9454,P9293,82.91,0,2020-06-13 22:14:53,2021-07-06T15:40:52.004Z
O4673,C6495,P6129,50.97,1,2020-06-15 19:27:36,2021-07-06T15:40:52.004Z
O4683,C9052,P1125,76.43,1,2020-06-29 00:29:17,2021-07-06T15:40:52.005Z
O4710,C4442,P13392,18.81,0,2020-06-08 05:09:10,2021-07-06T15:40:52.007Z
O4750,C6455,P7599,27.85,0,2020-06-07 01:41:17,2021-07-06T15:40:52.009Z
O4778,C7362,P6791,73.75,1,2020-06-13 20:52:23,2021-07-06T15:40:52.011Z
O4810,C250,P2955,59.13,1,2020-06-29 15:58:29,2021-07-06T15:40:52.013Z
O4827,C4025,P7311,19.55,1,2020-06-03 14:52:13,2021-07-06T15:40:52.014Z
O4838,C8380,P2721,43.49,0,2020-06-20 07:54:29,2021-07-06T15:40:52.014Z
O4848,C9658,P5565,61.49,1,2020-06-15 01:19:54,2021-07-06T15:40:52.015Z
O4876,C5626,P6298,82.48,1,2020-06-08 07:16:16,2021-07-06T15:40:52.017Z
O4892,C9322,P13176,4.79,1,2020-06-08 23:27:50,2021-07-06T15:40:52.018Z
O4910,C4978,P9226,19.63,1,2020-06-08 01:14:24,2021-07-06T15:40:52.019Z
O4931,C2275,P4279,31.39,1,2020-06-18 04:20:19,2021-07-06T15:40:52.020Z
O4934,C7401,P15520,8.38,0,2020-06-11 23:45:23,2021-07-06T15:40:52.020Z
O4939,C1293,P2184,67.43,0,2020-06-08 08:13:48,2021-07-06T15:40:52.021Z
O4941,C9316,P14791,95.08,1,2020-06-03 06:38:50,2021-07-06T15:40:52.021Z
O4945,C3111,P9568,75.28,0,2020-06-20 17:26:14,2021-07-06T15:40:52.021Z
O4954,C8468,P2702,56.26,1,2020-06-26 07:50:18,2021-07-06T15:40:52.022Z
O4961,C7810,P5999,93.26,1,2020-06-21 03:00:36,2021-07-06T15:40:52.022Z
O4991,C2702,P5436,89.36,0,2020-06-22 08:49:36,2021-07-06T15:40:52.024Z
O5007,C2682,P8028,46.86,1,2020-06-17 14:06:00,2021-07-06T15:40:52.025Z
O5010,C8572,P5531,13.81,1,2020-06-01 21:48:45,2021-07-06T15:40:52.025Z
O5039,C2881,P2457,52.29,1,2020-06-06 07:05:10,2021-07-06T15:40:52.027Z
O5044,C8198,P13840,43.62,1,2020-06-11 15:27:24,2021-07-06T15:40:52.027Z
O5057,C8181,P11871,45.28,1,2020-06-10 16:59:08,2021-07-06T15:40:52.028Z
O5061,C2077,P9439,80.67,0,2020-06-03 09:35:57,2021-07-06T15:40:52.028Z
O5084,C8397,P13727,46.29,1,2020-06-15 10:08:40,2021-07-06T15:40:52.029Z
O5085,C4112,P14789,87.11,0,2020-06-22 16:13:46,2021-07-06T15:40:52.030Z
O5095,C8027,P8667,16.14,0,2020-06-29 03:32:49,2021-07-06T15:40:52.030Z
O5128,C5734,P1873,33.85,1,2020-06-09 15:59:24,2021-07-06T15:40:52.032Z
O5160,C2492,P11724,95.14,1,2020-06-26 21:43:54,2021-07-06T15:40:52.034Z
O5164,C672,P7138,36.61,1,2020-06-20 20:06:34,2021-07-06T15:40:52.035Z
O5201,C2192,P16917,68.76,0,2020-06-03 22:14:26,2021-07-06T15:40:52.038Z
O5213,C3667,P5751,85.75,0,2020-06-08 12:19:05,2021-07-06T15:40:52.039Z
O5220,C7888,P12441,68.53,1,2020-06-28 05:06:31,2021-07-06T15:40:52.039Z
O5244,C2649,P1905,101.81,1,2020-06-12 20:41:41,2021-07-06T15:40:52.041Z
O5270,C4359,P11631,95.92,0,2020-06-28 23:29:40,2021-07-06T15:40:52.043Z
O5293,C6752,P9990,53.47,1,2020-06-29 18:09:23,2021-07-06T15:40:52.045Z
O5300,C1391,P9481,8.14,1,2020-06-19 22:37:34,2021-07-06T15:40:52.045Z
O5308,C4706,P15060,14.66,1,2020-06-11 23:38:52,2021-07-06T15:40:52.046Z
O5309,C2588,P11876,60.8,1,2020-06-04 19:27:02,2021-07-06T15:40:52.046Z
O5320,C3574,P11665,49.12,1,2020-06-08 09:56:50,2021-07-06T15:40:52.046Z
O5326,C9446,P2837,26.04,1,2020-06-11 05:08:25,2021-07-06T15:40:52.047Z
O5367,C7453,P5336,28.49,1,2020-06-27 03:42:17,2021-07-06T15:40:52.049Z
O5371,C1165,P5533,26.36,0,2020-06-10 07:09:03,2021-07-06T15:40:52.049Z
O5378,C4861,P568,91.4,1,2020-06-20 13:12:22,2021-07-06T15:40:52.050Z
O5382,C9658,P5719,50.5,1,2020-06-24 11:52:25,2021-07-06T15:40:52.050Z
O5408,C1976,P13852,81.8,0,2020-06-10 00:22:16,2021-07-06T15:40:52.052Z
O5444,C314,P6755,96.23,1,2020-06-15 21:08:43,2021-07-06T15:40:52.054Z
