order_id,customer_id,product_id,purchase_amount,is_reordered,purchased_on,event_time
O539,C8775,P12143,20.23,0,2021-03-31 01:02:18,2021-07-06T15:40:51.703Z
O540,C9947,P6018,14.73,1,2021-03-27 05:23:46,2021-07-06T15:40:51.703Z
O559,C5095,P7118,44.24,0,2021-03-09 09:49:36,2021-07-06T15:40:51.704Z
O568,C1849,P4445,32.02,0,2021-03-18 17:24:16,2021-07-06T15:40:51.705Z
O576,C1214,P3574,96.35,0,2021-03-26 08:52:13,2021-07-06T15:40:51.705Z
O580,C6012,P9776,65.78,0,2021-03-30 01:37:25,2021-07-06T15:40:51.706Z
O583,C380,P11605,32.47,0,2021-03-27 09:56:02,2021-07-06T15:40:51.706Z
O642,C8121,P5725,29.04,0,2021-03-03 14:07:13,2021-07-06T15:40:51.710Z
O657,C9393,P15818,43.45,1,2021-03-08 09:48:06,2021-07-06T15:40:51.711Z
O666,C8726,P9215,11.03,1,2021-03-29 06:42:31,2021-07-06T15:40:51.711Z
O711,C2638,P11575,82.16,1,2021-03-03 09:46:13,2021-07-06T15:40:51.760Z
O776,C9309,P5077,93.64,0,2021-03-11 22:59:57,2021-07-06T15:40:51.764Z
O778,C413,P11691,25.38,1,2021-03-28 17:36:32,2021-07-06T15:40:51.764Z
O782,C33,P13232,41.87,0,2021-03-24 11:54:00,2021-07-06T15:40:51.764Z
O787,C4463,P6196,35.11,1,2021-03-28 21:59:09,2021-07-06T15:40:51.765Z
O823,C5825,P12643,6.32,1,2021-03-02 03:04:05,2021-07-06T15:40:51.767Z
O838,C6530,P3579,99.24,1,2021-03-29 03:44:19,2021-07-06T15:40:51.768Z
O859,C4713,P2630,1.29,0,2021-03-30 20:04:15,2021-07-06T15:40:51.769Z
O863,C6246,P449,15.35,1,2021-03-26 02:14:28,2021-07-06T15:40:51.769Z
O875,C47,P2634,47.26,0,2021-03-11 12:08:44,2021-07-06T15:40:51.770Z
O895,C3952,P1870,78.65,1,2021-03-27 07:03:37,2021-07-06T15:40:51.771Z
O912,C7045,P4242,39.08,1,2021-03-21 18:19:25,2021-07-06T15:40:51.772Z
O939,C9061,P5107,16.99,0,2021-03-05 11:26:05,2021-07-06T15:40:51.774Z
O960,C7428,P6991,46.65,1,2021-03-28 17:36:23,2021-07-06T15:40:51.775Z
O977,C6555,P4208,32.26,0,2021-03-01 00:00:08,2021-07-06T15:40:51.776Z
O982,C3849,P12466,78.69,0,2021-03-19 03:26:21,2021-07-06T15:40:51.777Z
O988,C8985,P15622,81.73,0,2021-03-23 20:57:23,2021-07-06T15:40:51.777Z
O1012,C5011,P3141,54.06,0,2021-03-03 19:42:55,2021-07-06T15:40:51.779Z
O1015,C1989,P11336,8.39,0,2021-03-27 17:56:05,2021-07-06T15:40:51.779Z
O1016,C7,P10552,22.15,0,2021-03-08 16:58:43,2021-07-06T15:40:51.779Z
O1018,C8813,P11640,29.59,0,2021-03-20 09:40:59,2021-07-06T15:40:51.779Z
O1024,C114,P7043,56.48,1,2021-03-11 07:40:31,2021-07-06T15:40:51.780Z
O1067,C4762,P8923,9.2,1,2021-03-29 17:12:33,2021-07-06T15:40:51.783Z
O1070,C1411,P8856,48.77,1,2021-03-30 15:07:32,2021-07-06T15:40:51.783Z
O1078,C4478,P980,21.43,1,2021-03-02 20:46:59,2021-07-06T15:40:51.784Z
O1096,C5433,P15930,94.71,1,2021-03-31 12:20:02,2021-07-06T15:40:51.785Z
O1104,C8619,P954,98.91,0,2021-03-27 07:44:30,2021-07-06T15:40:51.785Z
O1182,C2848,P13639,45.94,0,2021-03-03 02:46:24,2021-07-06T15:40:51.790Z
O1206,C3363,P2305,83.08,1,2021-03-19 23:19:26,2021-07-06T15:40:51.792Z
O1213,C3530,P11914,84.08,1,2021-03-03 08:25:09,2021-07-06T15:40:51.792Z
O1215,C4832,P6925,7.48,1,2021-03-04 01:28:43,2021-07-06T15:40:51.792Z
O1256,C397,P13595,52.8,1,2021-03-13 16:09:48,2021-07-06T15:40:51.795Z
O1270,C2641,P14209,64.22,1,2021-03-08 22:34:14,2021-07-06T15:40:51.796Z
O1282,C2639,P6191,60.0,1,2021-03-13 17:45:00,2021-07-06T15:40:51.796Z
O1295,C539,P15526,35.75,0,2021-03-21 00:35:25,2021-07-06T15:40:51.797Z
O1300,C8449,P8464,3.25,1,2021-03-22 03:38:38,2021-07-06T15:40:51.798Z
O1306,C3101,P2045,51.2,0,2021-03-02 18:02:20,2021-07-06T15:40:51.798Z
O1315,C7999,P910,67.04,1,2021-03-18 03:17:49,2021-07-06T15:40:51.798Z
O1326,C2260,P6302,27.69,0,2021-03-20 17:39:02,2021-07-06T15:40:51.799Z
O1350,C154,P9117,44.4,1,2021-03-29 16:08:32,2021-07-06T15:40:51.801Z
O1364,C2400,P5653,51.14,1,2021-03-16 22:12:56,2021-07-06T15:40:51.802Z
O1367,C3467,P15477,35.33,1,2021-03-27 05:53:27,2021-07-06T15:40:51.802Z
O1377,C3624,P16648,2.02,1,2021-03-04 18:21:08,2021-07-06T15:40:51.802Z
O1381,C7578,P4112,27.05,1,2021-03-13 21:42:54,2021-07-06T15:40:51.803Z
O1386,C9003,P261,82.06,0,2021-03-06 23:06:48,2021-07-06T15:40:51.803Z
O1414,C8399,P13127,37.86,0,2021-03-31 17:05:46,2021-07-06T15:40:51.805Z
O1421,C9036,P1230,75.42,0,2021-03-26 05:23:16,2021-07-06T15:40:51.805Z
O1423,C7013,P12155,40.49,1,2021-03-21 17:52:05,2021-07-06T15:40:51.805Z
O1424,C2457,P8729,58.76,1,2021-03-24 00:32:10,2021-07-06T15:40:51.805Z
O1438,C9418,P1079,52.7,1,2021-03-26 17:03:45,2021-07-06T15:40:51.806Z
O1445,C3699,P8431,3.3,1,2021-03-04 14:07:56,2021-07-06T15:40:51.806Z
O1495,C8057,P13229,51.22,0,2021-03-06 10:08:08,2021-07-06T15:40:51.810Z
O1526,C9728,P9411,67.98,0,2021-03-07 02:27:26,2021-07-06T15:40:51.811Z
O1546,C8780,P12768,55.17,1,2021-03-02 00:14:58,2021-07-06T15:40:51.813Z
O1555,C3505,P11595,77.43,1,2021-03-03 02:01:17,2021-07-06T15:40:51.813Z
O1561,C4958,P14293,76.82,1,2021-03-23 08:51:22,2021-07-06T15:40:51.814Z
O1569,C6785,P15063,83.19,1,2021-03-17 22:04:19,2021-07-06T15:40:51.814Z
O1605,C2664,P5435,68.67,0,2021-03-21 21:38:35,2021-07-06T15:40:51.816Z
O1607,C6266,P4215,96.21,1,2021-03-28 06:00:59,2021-07-06T15:40:51.816Z
O1608,C8987,P11137,77.69,1,2021-03-16 07:57:12,2021-07-06T15:40:51.816Z
O1615,C709,P9621,101.93,1,2021-03-03 13:09:23,2021-07-06T15:40:51.817Z
O1626,C7705,P8310,49.63,1,2021-03-06 20:07:45,2021-07-06T15:40:51.818Z
O1638,C7145,P10530,66.82,1,2021-03-03 08:38:03,2021-07-06T15:40:51.818Z
O1642,C2176,P3362,32.74,1,2021-03-22 18:37:36,2021-07-06T15:40:51.819Z
O1669,C1074,P6943,58.9,1,2021-03-19 07:35:09,2021-07-06T15:40:51.820Z
O1670,C2711,P5369,101.11,1,2021-03-25 07:47:17,2021-07-06T15:40:51.820Z
O1680,C26,P13539,88.77,1,2021-03-21 19:41:00,2021-07-06T15:40:51.821Z
O1690,C9098,P827,29.36,1,2021-03-24 21:14:40,2021-07-06T15:40:51.822Z
O1707,C7894,P9403,18.86,1,2021-03-29 08:19:32,2021-07-06T15:40:51.823Z
O1769,C1519,P14787,61.19,1,2021-03-07 10:38:28,2021-07-06T15:40:51.827Z
O1788,C5594,P5190,90.06,1,2021-03-07 21:51:47,2021-07-06T15:40:51.828Z
O1790,C8804,P10941,17.37,0,2021-03-07 11:36:18,2021-07-06T15:40:51.828Z
O1796,C1605,P4483,54.56,0,2021-03-21 19:41:30,2021-07-06T15:40:51.828Z
O1800,C3280,P1228,4.99,0,2021-03-16 08:02:02,2021-07-06T15:40:51.829Z
O1855,C2130,P1387,27.3,1,2021-03-25 15:33:53,2021-07-06T15:40:51.832Z
O1862,C3794,P11758,56.18,1,2021-03-17 22:39:12,2021-07-06T15:40:51.833Z
O1863,C491,P8689,96.31,1,2021-03-18 03:15:11,2021-07-06T15:40:51.833Z
O1901,C3277,P15171,30.55,0,2021-03-12 16:09:24,2021-07-06T15:40:51.835Z
O1904,C3470,P13968,79.84,1,2021-03-22 18:50:07,2021-07-06T15:40:51.835Z
O1919,C6226,P3860,96.63,0,2021-03-20 11:51:17,2021-07-06T15:40:51.836Z
O1948,C2711,P7804,100.9,1,2021-03-21 10:09:45,2021-07-06T15:40:51.838Z
O2005,C5401,P4177,55.47,0,2021-03-20 02:03:47,2021-07-06T15:40:51.841Z
O2018,C9454,P8248,78.51,0,2021-03-22 04:38:23,2021-07-06T15:40:51.842Z
O2033,C4892,P8937,67.97,1,2021-03-13 07:08:07,2021-07-06T15:40:51.843Z
O2060,C8617,P16827,86.75,1,2021-03-11 22:24:56,2021-07-06T15:40:51.845Z
O2075,C6908,P10306,100.51,0,2021-03-28 19:41:22,2021-07-06T15:40:51.846Z
O2104,C8531,P11293,15.09,0,2021-03-25 00:53:06,2021-07-06T15:40:51.847Z
O2105,C9153,P15494,17.76,0,2021-03-12 20:44:43,2021-07-06T15:40:51.847Z
O2107,C6303,P1774,97.49,1,2021-03-29 09:19:01,2021-07-06T15:40:51.848Z
O2115,C5330,P10071,33.39,0,2021-03-20 21:02:37,2021-07-06T15:40:51.848Z
O2179,C7959,P286,56.24,1,2021-03-08 16:38:58,2021-07-06T15:40:51.852Z
O2180,C1743,P13258,32.86,1,2021-03-14 10:22:47,2021-07-06T15:40:51.852Z
O2192,C532,P8088,80.7,0,2021-03-28 07:57:29,2021-07-06T15:40:51.853Z
O2215,C8989,P11664,64.76,0,2021-03-25 17:07:00,2021-07-06T15:40:51.854Z
O2249,C5995,P3751,61.82,1,2021-03-31 09:56:54,2021-07-06T15:40:51.856Z
O2250,C3112,P11345,38.02,1,2021-03-25 02:31:12,2021-07-06T15:40:51.857Z
O2260,C2708,P13878,42.95,1,2021-03-24 06:51:09,2021-07-06T15:40:51.857Z
O2266,C3082,P12292,30.13,1,2021-03-09 09:24:23,2021-07-06T15:40:51.857Z
O2284,C9957,P9357,29.47,1,2021-03-16 07:25:54,2021-07-06T15:40:51.859Z
O2300,C5028,P10365,78.26,1,2021-03-30 09:45:46,2021-07-06T15:40:51.860Z
O2368,C7370,P14546,53.07,0,2021-03-01 08:44:07,2021-07-06T15:40:51.864Z
O2374,C9281,P16011,21.84,0,2021-03-02 10:13:52,2021-07-06T15:40:51.864Z
O2380,C1071,P2725,52.37,1,2021-03-25 07:53:37,2021-07-06T15:40:51.864Z
O2403,C5941,P6323,51.17,0,2021-03-22 15:56:45,2021-07-06T15:40:51.866Z
O2416,C6563,P7553,99.25,1,2021-03-30 04:09:01,2021-07-06T15:40:51.867Z
O2422,C7175,P15260,62.5,1,2021-03-15 01:01:06,2021-07-06T15:40:51.867Z
O2436,C5363,P3311,27.61,0,2021-03-20 19:15:26,2021-07-06T15:40:51.868Z
O2439,C6017,P3964,66.47,1,2021-03-06 21:47:14,2021-07-06T15:40:51.868Z
O2443,C7128,P1206,76.12,1,2021-03-03 16:02:45,2021-07-06T15:40:51.868Z
O2468,C9889,P15429,43.98,1,2021-03-22 18:14:34,2021-07-06T15:40:51.870Z
O2481,C8496,P7719,88.69,1,2021-03-03 16:33:48,2021-07-06T15:40:51.870Z
O2485,C2837,P7694,58.08,1,2021-03-21 00:27:03,2021-07-06T15:40:51.871Z
O2494,C7780,P8264,70.51,1,2021-03-29 08:55:54,2021-07-06T15:40:51.871Z
O2496,C4664,P3727,53.45,0,2021-03-27 05:02:44,2021-07-06T15:40:51.871Z
O2502,C4973,P13458,43.58,1,2021-03-04 03:16:01,2021-07-06T15:40:51.872Z
O2524,C5822,P8403,37.59,0,2021-03-15 09:56:02,2021-07-06T15:40:51.873Z
O2551,C8063,P180,63.68,1,2021-03-31 11:51:14,2021-07-06T15:40:51.875Z
O2552,C7615,P6306,34.5,1,2021-03-15 01:55:54,2021-07-06T15:40:51.875Z
O2584,C8085,P7055,7.04,1,2021-03-22 15:12:16,2021-07-06T15:40:51.877Z
O2611,C2342,P6532,86.75,0,2021-03-25 05:16:36,2021-07-06T15:40:51.878Z
O2620,C5712,P7401,30.33,1,2021-03-23 20:01:02,2021-07-06T15:40:51.879Z
O2632,C8429,P7662,18.4,1,2021-03-29 13:42:01,2021-07-06T15:40:51.880Z
O2650,C2221,P7448,95.06,0,2021-03-11 03:32:34,2021-07-06T15:40:51.881Z
O2651,C9068,P7953,97.85,0,2021-03-26 14:05:23,2021-07-06T15:40:51.881Z
O2667,C2211,P6713,30.93,1,2021-03-04 20:49:26,2021-07-06T15:40:51.882Z
O2686,C46,P4284,26.92,1,2021-03-03 14:46:18,2021-07-06T15:40:51.883Z
O2703,C1535,P9044,82.37,0,2021-03-06 10:49:04,2021-07-06T15:40:51.884Z
O2727,C6966,P3687,41.38,1,2021-03-26 08:03:31,2021-07-06T15:40:51.886Z
O2736,C6380,P1448,22.12,0,2021-03-18 17:47:35,2021-07-06T15:40:51.886Z
O2742,C2602,P2599,44.15,1,2021-03-05 08:48:07,2021-07-06T15:40:51.887Z
O2759,C2657,P6728,83.86,1,2021-03-15 02:44:35,2021-07-06T15:40:51.888Z
O2818,C3950,P16277,88.88,0,2021-03-07 23:04:16,2021-07-06T15:40:51.891Z
O2831,C2793,P3846,25.56,0,2021-03-29 00:38:21,2021-07-06T15:40:51.892Z
O2847,C6661,P862,30.9,1,2021-03-10 02:39:27,2021-07-06T15:40:51.893Z
O2901,C7787,P8461,33.92,0,2021-03-04 02:56:37,2021-07-06T15:40:51.896Z
O2949,C3712,P14222,70.34,1,2021-03-01 05:37:12,2021-07-06T15:40:51.899Z
O2955,C7326,P12060,68.32,1,2021-03-21 04:15:17,2021-07-06T15:40:51.900Z
O2972,C5723,P11615,63.16,1,2021-03-23 03:17:47,2021-07-06T15:40:51.901Z
O2973,C7886,P2815,14.35,1,2021-03-24 12:51:11,2021-07-06T15:40:51.901Z
O2984,C6707,P16953,56.43,0,2021-03-27 05:43:29,2021-07-06T15:40:51.901Z
O3003,C7516,P16935,58.68,0,2021-03-03 00:06:58,2021-07-06T15:40:51.902Z
O3014,C3002,P16102,98.31,0,2021-03-11 08:33:37,2021-07-06T15:40:51.903Z
O3015,C3438,P4973,68.45,1,2021-03-01 05:38:26,2021-07-06T15:40:51.903Z
O3023,C532,P14502,25.57,1,2021-03-29 19:48:58,2021-07-06T15:40:51.904Z
O3028,C2839,P14920,73.05,1,2021-03-27 16:27:32,2021-07-06T15:40:51.904Z
O3036,C6772,P8368,19.6,1,2021-03-09 12:54:17,2021-07-06T15:40:51.904Z
O3051,C8154,P10148,39.98,0,2021-03-28 06:03:58,2021-07-06T15:40:51.905Z
O3080,C326,P3914,54.63,0,2021-03-29 14:02:37,2021-07-06T15:40:51.907Z
O3091,C6052,P11251,11.92,1,2021-03-24 02:05:45,2021-07-06T15:40:51.908Z
O3103,C5023,P13180,78.72,1,2021-03-24 18:25:17,2021-07-06T15:40:51.908Z
O3108,C1956,P2580,33.65,1,2021-03-18 06:34:28,2021-07-06T15:40:51.909Z
O3123,C8309,P14152,51.79,1,2021-03-13 10:30:37,2021-07-06T15:40:51.910Z
O3142,C5315,P2204,21.78,0,2021-03-30 17:44:50,2021-07-06T15:40:51.911Z
O3194,C1283,P11470,99.59,1,2021-03-29 03:40:15,2021-07-06T15:40:51.914Z
O3198,C4418,P10713,17.87,1,2021-03-01 12:48:12,2021-07-06T15:40:51.914Z
O3208,C7443,P16277,15.06,1,2021-03-15 16:49:44,2021-07-06T15:40:51.915Z
O3224,C7425,P7011,81.57,0,2021-03-02 05:53:27,2021-07-06T15:40:51.916Z
O3231,C6609,P3092,99.67,0,2021-03-22 18:31:54,2021-07-06T15:40:51.916Z
O3249,C6465,P1291,73.47,1,2021-03-24 11:35:04,2021-07-06T15:40:51.917Z
O3251,C4714,P4026,45.08,1,2021-03-06 14:07:00,2021-07-06T15:40:51.917Z
O3252,C811,P9671,93.6,1,2021-03-31 00:16:58,2021-07-06T15:40:51.917Z
O3259,C2073,P10525,39.86,1,2021-03-08 10:24:47,2021-07-06T15:40:51.918Z
O3291,C7670,P10356,91.0,0,2021-03-09 11:24:15,2021-07-06T15:40:51.920Z
O3297,C659,P1757,60.61,1,2021-03-24 00:28:08,2021-07-06T15:40:51.920Z
O3304,C3306,P1785,54.83,1,2021-03-20 00:28:36,2021-07-06T15:40:51.920Z
O3317,C9009,P773,39.91,0,2021-03-08 14:36:21,2021-07-06T15:40:51.921Z
O3355,C3036,P14422,57.15,1,2021-03-01 22:38:08,2021-07-06T15:40:51.924Z
O3390,C2229,P1755,91.6,1,2021-03-07 08:13:36,2021-07-06T15:40:51.926Z
O3391,C6487,P6605,18.13,1,2021-03-06 22:14:11,2021-07-06T15:40:51.926Z
O3399,C183,P14038,69.58,1,2021-03-27 10:32:27,2021-07-06T15:40:51.926Z
O3418,C8662,P15712,62.88,1,2021-03-22 10:15:57,2021-07-06T15:40:51.928Z
O3460,C9465,P7217,25.17,0,2021-03-15 04:49:12,2021-07-06T15:40:51.931Z
O3462,C9881,P12324,21.38,1,2021-03-29 20:20:58,2021-07-06T15:40:51.931Z
O3463,C2709,P3285,78.15,1,2021-03-12 02:02:23,2021-07-06T15:40:51.931Z
O3482,C756,P10912,56.28,1,2021-03-30 05:12:43,2021-07-06T15:40:51.932Z
O3510,C3550,P9726,46.43,1,2021-03-04 13:36:32,2021-07-06T15:40:51.934Z
O3548,C8514,P2965,4.52,1,2021-03-08 20:54:19,2021-07-06T15:40:51.936Z
O3552,C945,P11787,95.67,1,2021-03-05 18:14:48,2021-07-06T15:40:51.936Z
O3554,C7646,P14339,60.34,1,2021-03-29 07:55:45,2021-07-06T15:40:51.937Z
O3562,C1761,P1981,84.43,1,2021-03-12 09:01:25,2021-07-06T15:40:51.937Z
O3654,C5595,P12156,26.6,1,2021-03-31 03:05:17,2021-07-06T15:40:51.943Z
O3680,C3860,P5623,37.5,1,2021-03-02 14:03:14,2021-07-06T15:40:51.944Z
O3681,C1624,P5922,13.35,0,2021-03-13 02:10:33,2021-07-06T15:40:51.944Z
O3691,C8124,P9301,65.59,1,2021-03-15 17:14:28,2021-07-06T15:40:51.945Z
O3699,C6023,P7817,72.11,1,2021-03-12 12:42:33,2021-07-06T15:40:51.945Z
O3754,C9974,P13457,31.82,0,2021-03-25 08:17:58,2021-07-06T15:40:51.949Z
O3789,C5707,P10081,97.5,1,2021-03-02 07:39:14,2021-07-06T15:40:51.951Z
O3825,C7691,P13068,84.5,0,2021-03-15 20:24:54,2021-07-06T15:40:51.953Z
O3826,C2151,P13792,78.93,1,2021-03-15 03:20:17,2021-07-06T15:40:51.953Z
O3846,C9842,P8746,10.74,0,2021-03-19 11:02:34,2021-07-06T15:40:51.954Z
O3852,C3732,P8487,90.15,1,2021-03-17 14:15:14,2021-07-06T15:40:51.955Z
O3870,C73,P7061,49.93,0,2021-03-10 01:58:55,2021-07-06T15:40:51.956Z
O3898,C4570,P14058,82.64,1,2021-03-30 08:34:55,2021-07-06T15:40:51.957Z
O3930,C6915,P5811,4.02,0,2021-03-22 19:11:07,2021-07-06T15:40:51.959Z
O3940,C8381,P13365,33.97,1,2021-03-07 00:22:42,2021-07-06T15:40:51.960Z
O3966,C954,P1901,22.71,1,2021-03-31 03:26:46,2021-07-06T15:40:51.962Z
O3969,C2119,P9408,83.12,0,2021-03-20 21:17:57,2021-07-06T15:40:51.962Z
O4002,C9389,P7054,41.73,1,2021-03-02 23:08:02,2021-07-06T15:40:51.964Z
O4030,C4800,P8761,50.66,0,2021-03-22 09:21:33,2021-07-06T15:40:51.965Z
O4042,C9627,P15765,31.63,1,2021-03-24 19:28:04,2021-07-06T15:40:51.966Z
O4071,C3818,P3317,62.4,1,2021-03-29 00:16:51,2021-07-06T15:40:51.968Z
O4074,C7989,P3912,97.39,0,2021-03-05 13:44:09,2021-07-06T15:40:51.968Z
O4077,C2367,P15479,14.62,0,2021-03-07 07:49:13,2021-07-06T15:40:51.968Z
O4098,C2194,P16125,46.14,1,2021-03-03 02:35:05,2021-07-06T15:40:51.969Z
O4104,C5494,P10366,53.38,1,2021-03-26 10:14:02,2021-07-06T15:40:51.970Z
O4111,C6757,P12242,41.55,1,2021-03-29 23:49:22,2021-07-06T15:40:51.970Z
O4136,C7900,P12815,80.82,1,2021-03-22 18:25:14,2021-07-06T15:40:51.972Z
O4150,C8282,P614,96.56,1,2021-03-09 18:16:17,2021-07-06T15:40:51.972Z
O4152,C5042,P10975,62.7,1,2021-03-28 01:16:14,2021-07-06T15:40:51.973Z
O4166,C5359,P5040,36.93,0,2021-03-12 12:10:10,2021-07-06T15:40:51.973Z
O4184,C915,P7932,70.15,0,2021-03-25 20:08:11,2021-07-06T15:40:51.975Z
O4190,C9406,P8873,43.21,0,2021-03-29 07:18:37,2021-07-06T15:40:51.975Z
O4203,C4276,P5777,59.93,1,2021-03-25 15:16:32,2021-07-06T15:40:51.976Z
O4241,C2909,P15004,41.93,0,2021-03-27 11:28:43,2021-07-06T15:40:51.978Z
O4247,C687,P13017,11.16,0,2021-03-25 13:02:31,2021-07-06T15:40:51.979Z
O4259,C748,P13319,40.96,1,2021-03-17 19:59:10,2021-07-06T15:40:51.979Z
O4280,C519,P13616,100.58,0,2021-03-05 08:16:27,2021-07-06T15:40:51.981Z
O4284,C9964,P12959,7.81,1,2021-03-03 12:04:38,2021-07-06T15:40:51.981Z
O4307,C9755,P15004,79.72,0,2021-03-29 00:23:16,2021-07-06T15:40:51.982Z
O4312,C4995,P11639,84.69,1,2021-03-20 19:36:35,2021-07-06T15:40:51.983Z
O4320,C5691,P16494,6.89,0,2021-03-26 10:43:44,2021-07-06T15:40:51.983Z
O4333,C4454,P1282,28.08,1,2021-03-20 10:48:21,2021-07-06T15:40:51.984Z
O4352,C349,P7954,50.63,0,2021-03-10 16:01:38,2021-07-06T15:40:51.985Z
O4401,C7783,P1290,32.77,1,2021-03-09 16:42:19,2021-07-06T15:40:51.988Z
O4441,C6540,P13892,38.29,1,2021-03-11 06:35:57,2021-07-06T15:40:51.990Z
O4454,C3190,P13299,47.39,1,2021-03-25 13:47:47,2021-07-06T15:40:51.991Z
O4467,C8813,P9264,68.21,1,2021-03-24 01:59:17,2021-07-06T15:40:51.992Z
O4469,C1142,P551,61.05,1,2021-03-15 21:28:05,2021-07-06T15:40:51.992Z
O4474,C2134,P814,58.93,1,2021-03-09 18:58:09,2021-07-06T15:40:51.992Z
O4483,C4560,P11922,61.63,1,2021-03-19 17:09:30,2021-07-06T15:40:51.993Z
O4505,C913,P895,57.46,1,2021-03-17 14:56:48,2021-07-06T15:40:51.994Z
O4551,C877,P5730,61.47,1,2021-03-25 19:46:48,2021-07-06T15:40:51.997Z
O4559,C2745,P16934,64.67,1,2021-03-25 02:33:13,2021-07-06T15:40:51.997Z
O4574,C7644,P10936,7.46,1,2021-03-30 04:09:20,2021-07-06T15:40:51.998Z
O4577,C829,P16035,82.78,1,2021-03-25 12:35:14,2021-07-06T15:40:51.999Z
O4587,C2930,P11920,13.96,1,2021-03-28 18:39:00,2021-07-06T15:40:51.999Z
O4591,C1408,P8094,101.59,1,2021-03-23 14:51:50,2021-07-06T15:40:51.999Z
O4661,C3197,P4189,3.69,0,2021-03-15 17:18:13,2021-07-06T15:40:52.004Z
O4663,C6693,P10960,59.1,1,2021-03-26 12:09:10,2021-07-06T15:40:52.004Z
O4674,C6338,P5646,97.46,1,2021-03-12 12:29:09,2021-07-06T15:40:52.004Z
O4675,C4809,P16275,40.49,1,2021-03-10 18:32:41,2021-07-06T15:40:52.004Z
O4679,C1051,P2229,59.03,0,2021-03-05 12:51:37,2021-07-06T15:40:52.005Z
O4697,C2810,P14771,90.52,0,2021-03-01 17:35:49,2021-07-06T15:40:52.006Z
O4720,C5238,P7399,23.33,1,2021-03-17 20:23:55,2021-07-06T15:40:52.007Z
O4748,C3424,P13734,85.99,1,2021-03-11 12:44:45,2021-07-06T15:40:52.009Z
O4779,C6151,P3723,49.81,0,2021-03-28 11:32:29,2021-07-06T15:40:52.011Z
O4801,C9882,P4535,1.35,0,2021-03-17 04:37:10,2021-07-06T15:40:52.012Z
O4823,C5475,P10547,3.24,1,2021-03-28 08:07:53,2021-07-06T15:40:52.013Z
O4841,C8368,P10441,53.88,0,2021-03-16 19:06:37,2021-07-06T15:40:52.014Z
O4849,C7195,P16873,73.26,0,2021-03-16 03:36:17,2021-07-06T15:40:52.015Z
