order_id,customer_id,product_id,purchase_amount,is_reordered,purchased_on,event_time
O77,C8752,P5699,57.61,TRUE,1/28/2020 11:48,2021-07-02T19:31:11.034Z
O78,C4909,P4792,83.14,FALSE,6/2/2020 8:10,2021-07-02T19:31:11.034Z
O79,C8012,P8822,96.76,TRUE,3/2/2021 11:01,2021-07-02T19:31:11.034Z
O80,C7497,P4422,6.78,TRUE,4/23/2020 16:55,2021-07-02T19:31:11.034Z
O81,C7056,P2431,36.54,TRUE,8/19/2020 11:19,2021-07-02T19:31:11.034Z
O82,C6585,P16521,47.14,FALSE,1/28/2020 14:55,2021-07-02T19:31:11.034Z
O83,C378,P5802,39.22,FALSE,4/28/2021 19:44,2021-07-02T19:31:11.034Z
O84,C8001,P11512,74.29,TRUE,5/17/2020 17:12,2021-07-02T19:31:11.034Z
O85,C1259,P12509,39.29,TRUE,6/5/2020 6:16,2021-07-02T19:31:11.034Z
O86,C3378,P5329,100.19,FALSE,6/17/2020 21:23,2021-07-02T19:31:11.034Z
O87,C35,P14548,16.97,TRUE,11/28/2020 4:53,2021-07-02T19:31:11.034Z
O88,C1840,P8063,67.29,FALSE,1/6/2021 5:27,2021-07-02T19:31:11.035Z
O89,C9293,P10142,48.2,FALSE,2/14/2020 0:01,2021-07-02T19:31:11.035Z
O90,C4761,P15833,50.34,TRUE,11/18/2020 4:23,2021-07-02T19:31:11.035Z
O91,C138,P5308,22.58,FALSE,6/20/2020 12:55,2021-07-02T19:31:11.035Z
O92,C2184,P4857,63.69,TRUE,10/22/2020 14:46,2021-07-02T19:31:11.035Z
O93,C8797,P15894,94.34,TRUE,5/18/2021 10:08,2021-07-02T19:31:11.035Z
O94,C2038,P10846,62.87,FALSE,2/10/2021 4:17,2021-07-02T19:31:11.035Z
O95,C6483,P5752,2.63,FALSE,1/16/2021 6:34,2021-07-02T19:31:11.035Z
O96,C6266,P8671,102,FALSE,12/17/2020 7:15,2021-07-02T19:31:11.035Z
O97,C2850,P10802,58.81,TRUE,11/18/2020 21:04,2021-07-02T19:31:11.035Z
O98,C8829,P16548,92.57,TRUE,5/25/2021 17:48,2021-07-02T19:31:11.035Z
O99,C7509,P2676,36.35,FALSE,1/30/2020 9:55,2021-07-02T19:31:11.035Z
O100,C1434,P11291,83.3,FALSE,1/16/2021 5:57,2021-07-02T19:31:11.035Z
O101,C2017,P8561,1.13,FALSE,7/31/2020 7:31,2021-07-02T19:31:11.035Z
O102,C1188,P12258,100.49,FALSE,1/26/2021 7:19,2021-07-02T19:31:11.035Z
O103,C845,P11561,87.32,TRUE,4/1/2020 11:56,2021-07-02T19:31:11.035Z
O104,C41,P6305,2.84,FALSE,5/8/2021 6:58,2021-07-02T19:31:11.035Z
O105,C1820,P1710,59.35,TRUE,4/24/2020 19:34,2021-07-02T19:31:11.035Z
O106,C6841,P12782,55.69,FALSE,6/4/2020 18:44,2021-07-02T19:31:11.036Z
O107,C4994,P5579,97.02,FALSE,8/23/2020 18:58,2021-07-02T19:31:11.036Z
O108,C6673,P12503,23.57,FALSE,5/7/2021 19:44,2021-07-02T19:31:11.036Z
O109,C6148,P5806,6.75,TRUE,5/6/2020 6:46,2021-07-02T19:31:11.036Z
O110,C9315,P7421,71.16,FALSE,5/17/2021 13:59,2021-07-02T19:31:11.036Z
O111,C63,P12722,96.64,TRUE,1/31/2021 4:32,2021-07-02T19:31:11.036Z
O112,C5210,P15108,73.93,TRUE,3/10/2021 19:07,2021-07-02T19:31:11.036Z
O113,C7004,P3778,24.89,TRUE,10/30/2020 19:09,2021-07-02T19:31:11.036Z
O114,C4072,P10144,76.12,TRUE,4/2/2020 9:48,2021-07-02T19:31:11.036Z
O115,C7753,P15486,47.55,FALSE,4/4/2020 3:43,2021-07-02T19:31:11.036Z
O116,C5205,P5372,92.5,TRUE,11/10/2020 13:16,2021-07-02T19:31:11.036Z
O117,C7759,P5444,40.62,FALSE,12/29/2020 17:21,2021-07-02T19:31:11.036Z
O118,C5557,P1987,55.04,FALSE,12/15/2020 11:30,2021-07-02T19:31:11.036Z
O119,C1011,P10129,96.25,FALSE,4/20/2021 12:15,2021-07-02T19:31:11.036Z
O120,C3587,P7812,20.55,TRUE,12/20/2020 19:07,2021-07-02T19:31:11.036Z
O121,C1970,P974,84.49,FALSE,9/13/2020 6:41,2021-07-02T19:31:11.036Z
O122,C7582,P1416,57.94,FALSE,4/20/2020 17:02,2021-07-02T19:31:11.036Z
O123,C8596,P2160,14.88,FALSE,3/29/2021 4:04,2021-07-02T19:31:11.037Z
O124,C4413,P4256,13.57,TRUE,1/3/2020 14:15,2021-07-02T19:31:11.037Z
O125,C4309,P11264,58.94,FALSE,6/28/2020 15:39,2021-07-02T19:31:11.037Z
O126,C7164,P5191,14.25,FALSE,2/6/2021 9:48,2021-07-02T19:31:11.037Z
O127,C8427,P3643,67.22,TRUE,6/5/2020 12:33,2021-07-02T19:31:11.037Z
O128,C5679,P16082,97.5,FALSE,10/1/2020 11:09,2021-07-02T19:31:11.037Z
O129,C2247,P3459,101.36,FALSE,1/30/2021 2:12,2021-07-02T19:31:11.037Z
O130,C5871,P6603,38.55,FALSE,4/21/2020 10:28,2021-07-02T19:31:11.037Z
O131,C6263,P1227,78.98,FALSE,5/12/2021 22:55,2021-07-02T19:31:11.037Z
O132,C3766,P5887,18.47,FALSE,1/24/2020 17:07,2021-07-02T19:31:11.037Z
O133,C4900,P1512,48.5,TRUE,2/16/2020 4:19,2021-07-02T19:31:11.037Z
O134,C5385,P4575,29.15,TRUE,8/18/2020 19:56,2021-07-02T19:31:11.037Z
O135,C1178,P11901,57.01,TRUE,1/25/2021 10:06,2021-07-02T19:31:11.037Z
O136,C5931,P13847,34.13,FALSE,2/9/2021 7:01,2021-07-02T19:31:11.037Z
O137,C4438,P10151,82.84,FALSE,2/1/2021 20:23,2021-07-02T19:31:11.037Z
O138,C8027,P4502,12.31,TRUE,1/19/2020 4:39,2021-07-02T19:31:11.037Z
O139,C2792,P5885,89.5,FALSE,2/21/2020 7:06,2021-07-02T19:31:11.037Z
O140,C2861,P11853,37.09,TRUE,5/15/2020 5:35,2021-07-02T19:31:11.038Z
O141,C2311,P2964,17.36,FALSE,2/11/2020 3:37,2021-07-02T19:31:11.038Z
O142,C8354,P15539,10.87,TRUE,10/28/2020 22:15,2021-07-02T19:31:11.038Z
O143,C8400,P385,60.78,FALSE,6/25/2020 11:35,2021-07-02T19:31:11.038Z
O144,C9152,P12439,94.59,FALSE,4/13/2021 12:58,2021-07-02T19:31:11.038Z
O145,C6406,P5316,55.16,TRUE,1/17/2021 21:09,2021-07-02T19:31:11.038Z
O146,C9980,P14378,8.93,FALSE,1/7/2020 4:05,2021-07-02T19:31:11.038Z
O147,C213,P11761,5.83,TRUE,1/19/2021 20:22,2021-07-02T19:31:11.038Z
O148,C7172,P8024,90.15,TRUE,1/2/2020 14:32,2021-07-02T19:31:11.038Z
O149,C7596,P6616,101.92,FALSE,12/27/2020 8:12,2021-07-02T19:31:11.038Z
O150,C8016,P9593,74.29,TRUE,1/9/2021 9:25,2021-07-02T19:31:11.038Z
O151,C7480,P12116,62.82,TRUE,6/12/2020 16:20,2021-07-02T19:31:11.038Z
O152,C5092,P3237,99.16,FALSE,5/15/2021 16:10,2021-07-02T19:31:11.038Z
O153,C200,P10210,74.59,FALSE,3/9/2021 6:24,2021-07-02T19:31:11.038Z
O154,C3473,P6933,44.25,TRUE,9/1/2020 6:52,2021-07-02T19:31:11.038Z
O155,C6685,P6132,19.24,TRUE,9/2/2020 2:13,2021-07-02T19:31:11.038Z
O156,C8564,P13153,71.26,FALSE,2/22/2021 5:16,2021-07-02T19:31:11.038Z
O157,C6721,P180,24.33,FALSE,6/8/2020 2:11,2021-07-02T19:31:11.039Z
O158,C2045,P8586,6.39,FALSE,1/18/2021 1:24,2021-07-02T19:31:11.039Z
O159,C544,P6783,11.78,TRUE,4/24/2020 6:47,2021-07-02T19:31:11.039Z
O160,C8874,P12741,41.88,FALSE,3/24/2020 20:48,2021-07-02T19:31:11.039Z
O161,C6325,P16134,83,TRUE,4/27/2021 2:27,2021-07-02T19:31:11.039Z
O162,C3871,P1917,81.34,FALSE,2/3/2021 4:21,2021-07-02T19:31:11.039Z
O163,C7702,P5306,48.57,FALSE,3/11/2021 4:26,2021-07-02T19:31:11.039Z
O164,C5694,P1389,23.14,FALSE,2/21/2020 6:48,2021-07-02T19:31:11.039Z
O165,C4566,P11114,76.24,FALSE,1/23/2020 2:59,2021-07-02T19:31:11.039Z
O166,C3289,P9140,98.47,TRUE,2/11/2020 10:18,2021-07-02T19:31:11.039Z
O167,C1748,P1889,100.12,TRUE,8/25/2020 1:41,2021-07-02T19:31:11.039Z
O168,C5924,P6712,46,FALSE,1/1/2020 2:42,2021-07-02T19:31:11.039Z
O169,C4704,P4041,77.95,TRUE,8/14/2020 19:07,2021-07-02T19:31:11.039Z
O170,C4370,P15996,13.64,TRUE,1/6/2020 22:41,2021-07-02T19:31:11.039Z
O171,C7415,P11616,29.6,FALSE,2/18/2021 23:08,2021-07-02T19:31:11.039Z
O172,C3793,P4724,55.91,FALSE,7/17/2020 23:47,2021-07-02T19:31:11.039Z
O173,C7430,P14674,58.49,TRUE,6/20/2020 2:39,2021-07-02T19:31:11.039Z
O174,C1654,P8543,65.22,TRUE,12/9/2020 10:11,2021-07-02T19:31:11.039Z
O175,C5438,P11575,34.02,TRUE,9/2/2020 20:03,2021-07-02T19:31:11.040Z
O176,C9276,P1367,18.65,FALSE,12/16/2020 14:58,2021-07-02T19:31:11.040Z
O177,C492,P1776,56.31,FALSE,3/31/2020 7:07,2021-07-02T19:31:11.040Z
O178,C9001,P4220,41.42,TRUE,9/7/2020 6:20,2021-07-02T19:31:11.040Z
O179,C499,P8269,85.48,TRUE,2/11/2021 10:06,2021-07-02T19:31:11.040Z
O180,C2888,P1120,49.63,TRUE,7/24/2020 15:37,2021-07-02T19:31:11.040Z
O181,C5356,P13742,87.16,FALSE,2/18/2020 10:45,2021-07-02T19:31:11.040Z
O182,C5419,P8039,65.32,FALSE,5/6/2020 14:14,2021-07-02T19:31:11.040Z
O183,C6019,P7795,57.16,FALSE,8/10/2020 15:44,2021-07-02T19:31:11.040Z
O184,C9022,P12646,6.73,FALSE,3/11/2021 4:06,2021-07-02T19:31:11.040Z
O185,C3985,P6036,46.18,TRUE,2/7/2021 15:52,2021-07-02T19:31:11.040Z
O186,C2368,P550,6.49,FALSE,2/16/2021 3:24,2021-07-02T19:31:11.040Z
O187,C4908,P14217,63.09,TRUE,10/14/2020 15:29,2021-07-02T19:31:11.040Z
O188,C2364,P11013,24.46,TRUE,12/14/2020 0:40,2021-07-02T19:31:11.040Z
O189,C113,P13471,78.87,FALSE,2/14/2021 6:42,2021-07-02T19:31:11.040Z
O190,C213,P13023,100.92,TRUE,4/15/2020 7:48,2021-07-02T19:31:11.040Z
O191,C7366,P13052,27.52,TRUE,5/16/2021 11:31,2021-07-02T19:31:11.040Z
O192,C1760,P9483,50.48,FALSE,10/9/2020 17:31,2021-07-02T19:31:11.040Z
O193,C4355,P8951,4.41,TRUE,11/6/2020 17:58,2021-07-02T19:31:11.041Z
O194,C9279,P4355,64.7,TRUE,4/13/2021 10:35,2021-07-02T19:31:11.041Z
O195,C1485,P6003,89.78,FALSE,5/18/2020 1:52,2021-07-02T19:31:11.041Z
O196,C7130,P8857,51.67,TRUE,2/13/2020 0:15,2021-07-02T19:31:11.041Z
O197,C2535,P1327,22.07,FALSE,1/14/2021 14:34,2021-07-02T19:31:11.041Z
O198,C4341,P12866,48.57,FALSE,11/28/2020 16:59,2021-07-02T19:31:11.041Z
O199,C3764,P807,26.58,TRUE,3/27/2020 19:00,2021-07-02T19:31:11.041Z
O200,C7770,P2587,51.59,TRUE,1/27/2021 18:43,2021-07-02T19:31:11.041Z
O201,C1663,P9854,8.6,FALSE,2/25/2021 13:59,2021-07-02T19:31:11.041Z
O202,C1560,P388,59.76,FALSE,5/17/2021 12:20,2021-07-02T19:31:11.041Z
O203,C4017,P15132,32.72,TRUE,7/28/2020 17:00,2021-07-02T19:31:11.041Z
O204,C5572,P15103,8.76,TRUE,8/17/2020 0:17,2021-07-02T19:31:11.041Z
O205,C8647,P10401,44.02,TRUE,1/19/2020 14:25,2021-07-02T19:31:11.041Z
O206,C1005,P16136,30.33,FALSE,7/14/2020 10:19,2021-07-02T19:31:11.041Z
O207,C3192,P5798,71.03,FALSE,2/6/2020 4:51,2021-07-02T19:31:11.041Z
O208,C8350,P15111,11.15,FALSE,5/31/2021 13:47,2021-07-02T19:31:11.041Z
O209,C1437,P11846,72.19,TRUE,1/21/2020 6:54,2021-07-02T19:31:11.042Z
O210,C2004,P7611,41.67,TRUE,3/18/2021 7:10,2021-07-02T19:31:11.042Z
O211,C6410,P16192,96.01,TRUE,5/30/2020 2:04,2021-07-02T19:31:11.042Z
O212,C7682,P9664,45.25,TRUE,11/11/2020 0:01,2021-07-02T19:31:11.042Z
O213,C3808,P9992,97.47,FALSE,2/23/2021 5:37,2021-07-02T19:31:11.042Z
O214,C2038,P6862,44.03,TRUE,11/4/2020 19:11,2021-07-02T19:31:11.042Z
O215,C1554,P2420,59.47,TRUE,5/28/2020 12:05,2021-07-02T19:31:11.042Z
O216,C5652,P5613,71.39,TRUE,1/6/2020 4:02,2021-07-02T19:31:11.042Z
O217,C2369,P1723,23.13,FALSE,11/24/2020 9:32,2021-07-02T19:31:11.042Z
O218,C3302,P13773,2.12,FALSE,4/18/2021 18:55,2021-07-02T19:31:11.042Z
O219,C7505,P9914,51.11,FALSE,12/22/2020 16:35,2021-07-02T19:31:11.042Z
O220,C5866,P3743,70.07,TRUE,1/19/2020 8:10,2021-07-02T19:31:11.042Z
O221,C3496,P11606,5.63,FALSE,3/27/2020 11:15,2021-07-02T19:31:11.042Z
O222,C9115,P9104,47.56,TRUE,8/16/2020 10:40,2021-07-02T19:31:11.042Z
O223,C8487,P10896,31.62,TRUE,7/8/2020 17:19,2021-07-02T19:31:11.042Z
O224,C5230,P16596,10.66,TRUE,12/10/2020 19:07,2021-07-02T19:31:11.042Z
O225,C7056,P11667,63.9,TRUE,12/11/2020 15:38,2021-07-02T19:31:11.042Z
O226,C2321,P6150,21.95,TRUE,1/21/2020 5:00,2021-07-02T19:31:11.043Z
O227,C1537,P3878,58.89,FALSE,3/23/2021 10:22,2021-07-02T19:31:11.043Z
O228,C5183,P7121,41.49,FALSE,4/18/2021 8:41,2021-07-02T19:31:11.043Z
O229,C9907,P6979,33.3,TRUE,3/8/2020 12:50,2021-07-02T19:31:11.043Z
O230,C6105,P12776,28.98,FALSE,11/8/2020 20:49,2021-07-02T19:31:11.043Z
O231,C3932,P4035,73.85,FALSE,12/20/2020 11:33,2021-07-02T19:31:11.043Z
O232,C6100,P7858,75.96,FALSE,7/2/2020 21:13,2021-07-02T19:31:11.043Z
O233,C9568,P5737,79.12,TRUE,1/15/2020 0:04,2021-07-02T19:31:11.043Z
O234,C4981,P2792,90.96,TRUE,9/29/2020 7:11,2021-07-02T19:31:11.043Z
O235,C815,P9914,99.66,FALSE,9/12/2020 9:34,2021-07-02T19:31:11.043Z
O236,C52,P10667,63.31,TRUE,2/6/2020 6:56,2021-07-02T19:31:11.043Z
O237,C2315,P1129,8.67,TRUE,3/27/2021 18:17,2021-07-02T19:31:11.043Z
O238,C7180,P4569,57.77,FALSE,8/6/2020 20:14,2021-07-02T19:31:11.043Z
O239,C9604,P5581,92.86,FALSE,5/29/2021 1:54,2021-07-02T19:31:11.043Z
O240,C989,P15565,29.39,TRUE,4/4/2020 22:07,2021-07-02T19:31:11.043Z
O241,C4494,P15111,15.21,TRUE,10/16/2020 9:24,2021-07-02T19:31:11.043Z
O242,C7340,P10287,19.13,TRUE,4/1/2021 16:49,2021-07-02T19:31:11.043Z
O243,C5037,P40,19.35,TRUE,4/10/2021 15:58,2021-07-02T19:31:11.044Z
O244,C4891,P1971,9.9,TRUE,5/5/2021 23:07,2021-07-02T19:31:11.044Z
O245,C9872,P11077,48.28,FALSE,5/24/2020 7:12,2021-07-02T19:31:11.044Z
O246,C3216,P288,38.37,FALSE,3/9/2021 7:18,2021-07-02T19:31:11.044Z
O247,C268,P10860,75.52,TRUE,1/10/2021 3:30,2021-07-02T19:31:11.044Z
O248,C9873,P9664,53.47,FALSE,3/13/2021 0:15,2021-07-02T19:31:11.044Z
O249,C2332,P16846,66.88,FALSE,1/30/2021 15:32,2021-07-02T19:31:11.044Z
O250,C6250,P16503,88.73,TRUE,2/17/2021 4:55,2021-07-02T19:31:11.044Z
O251,C4537,P11644,75.95,TRUE,1/7/2021 18:06,2021-07-02T19:31:11.044Z
O252,C3349,P14302,79.73,FALSE,2/22/2021 20:42,2021-07-02T19:31:11.044Z
O253,C2780,P205,12.12,TRUE,3/2/2021 15:05,2021-07-02T19:31:11.044Z
O254,C9740,P15606,60.4,FALSE,7/2/2020 5:08,2021-07-02T19:31:11.044Z
O255,C7048,P6281,3.94,TRUE,2/20/2020 2:49,2021-07-02T19:31:11.044Z
O256,C5162,P4854,40.63,FALSE,11/21/2020 17:30,2021-07-02T19:31:11.044Z
O257,C627,P9307,27.05,FALSE,3/10/2020 8:09,2021-07-02T19:31:11.044Z
O258,C8936,P2663,6.07,FALSE,2/29/2020 21:02,2021-07-02T19:31:11.044Z
O259,C3436,P10385,29.78,TRUE,2/24/2021 13:10,2021-07-02T19:31:11.045Z
O260,C7578,P15789,12.3,TRUE,1/7/2021 19:00,2021-07-02T19:31:11.045Z
O261,C6023,P11354,72.86,FALSE,5/31/2021 3:20,2021-07-02T19:31:11.089Z
O262,C9690,P14834,3.89,FALSE,7/25/2020 12:24,2021-07-02T19:31:11.089Z
O263,C5994,P14109,66.59,TRUE,6/27/2020 18:18,2021-07-02T19:31:11.089Z
O264,C7634,P8099,53.85,FALSE,2/22/2020 19:52,2021-07-02T19:31:11.089Z
O265,C4181,P9956,93.49,TRUE,8/29/2020 8:46,2021-07-02T19:31:11.089Z
O266,C1331,P5130,1.88,FALSE,11/17/2020 1:41,2021-07-02T19:31:11.089Z
O267,C8044,P11949,49.38,TRUE,10/16/2020 22:36,2021-07-02T19:31:11.089Z
O268,C6550,P15103,50.41,FALSE,7/5/2020 16:13,2021-07-02T19:31:11.089Z
O269,C2400,P6545,56.8,TRUE,4/6/2021 11:08,2021-07-02T19:31:11.089Z
O270,C1566,P8126,21.98,TRUE,12/16/2020 7:39,2021-07-02T19:31:11.089Z
O271,C7993,P14086,96.29,TRUE,9/21/2020 2:19,2021-07-02T19:31:11.089Z
O272,C8152,P15931,16.03,TRUE,1/5/2020 6:08,2021-07-02T19:31:11.089Z
O273,C7296,P5290,57.72,TRUE,2/23/2021 1:00,2021-07-02T19:31:11.090Z
O274,C4687,P11916,89.21,FALSE,9/4/2020 10:50,2021-07-02T19:31:11.090Z
O275,C6896,P2775,1.53,FALSE,2/20/2020 1:15,2021-07-02T19:31:11.090Z
O276,C6933,P12941,52.57,TRUE,2/17/2020 5:13,2021-07-02T19:31:11.090Z
O277,C9784,P11924,13.88,TRUE,9/10/2020 8:52,2021-07-02T19:31:11.090Z
O278,C3317,P15220,79.62,FALSE,6/26/2020 15:35,2021-07-02T19:31:11.090Z
O279,C4412,P15264,37.76,TRUE,7/2/2020 0:18,2021-07-02T19:31:11.090Z
O280,C2966,P10282,39.59,FALSE,3/2/2020 6:32,2021-07-02T19:31:11.090Z
O281,C1860,P14938,97.06,FALSE,10/3/2020 12:36,2021-07-02T19:31:11.090Z
O282,C6595,P4297,26.54,FALSE,12/18/2020 13:28,2021-07-02T19:31:11.090Z
O283,C8139,P4823,56.03,TRUE,5/31/2021 11:51,2021-07-02T19:31:11.090Z
O284,C1276,P3466,101.06,FALSE,9/12/2020 6:11,2021-07-02T19:31:11.090Z
O285,C2496,P154,66.64,TRUE,9/7/2020 15:42,2021-07-02T19:31:11.090Z
O286,C8053,P12642,51.82,FALSE,9/21/2020 0:47,2021-07-02T19:31:11.090Z
O287,C2453,P8986,35.8,FALSE,4/10/2021 6:53,2021-07-02T19:31:11.090Z
O288,C7968,P13752,86.53,FALSE,3/27/2021 5:23,2021-07-02T19:31:11.091Z
O289,C391,P4297,24.87,TRUE,5/31/2020 13:00,2021-07-02T19:31:11.091Z
O290,C3789,P2655,30.42,FALSE,1/25/2020 17:58,2021-07-02T19:31:11.091Z
O291,C460,P3673,5.8,TRUE,6/28/2020 17:03,2021-07-02T19:31:11.091Z
