order_id,customer_id,product_id,purchase_amount,is_reordered,purchased_on,event_time
O446,C9103,P16632,57.63,0,2020-08-06 20:14:36,2021-07-06T15:40:51.697Z
O453,C9055,P3966,29.87,0,2020-08-02 11:19:55,2021-07-06T15:40:51.698Z
O498,C2200,P11331,53.3,1,2020-08-29 08:46:50,2021-07-06T15:40:51.700Z
O516,C6408,P298,93.12,0,2020-08-19 20:59:10,2021-07-06T15:40:51.702Z
O549,C8649,P7502,31.94,0,2020-08-28 11:28:52,2021-07-06T15:40:51.704Z
O562,C7981,P15624,59.58,1,2020-08-18 12:19:35,2021-07-06T15:40:51.704Z
O563,C8784,P2647,59.53,1,2020-08-02 19:51:25,2021-07-06T15:40:51.705Z
O575,C2514,P11229,47.46,1,2020-08-28 05:06:07,2021-07-06T15:40:51.705Z
O581,C3675,P5716,87.62,1,2020-08-29 04:44:57,2021-07-06T15:40:51.706Z
O597,C601,P14411,2.61,0,2020-08-11 18:27:35,2021-07-06T15:40:51.707Z
O613,C8489,P15767,33.61,0,2020-08-07 09:44:58,2021-07-06T15:40:51.708Z
O669,C8605,P1951,15.37,1,2020-08-15 01:57:36,2021-07-06T15:40:51.711Z
O673,C2691,P6347,69.73,0,2020-08-14 03:06:12,2021-07-06T15:40:51.712Z
O676,C4362,P9836,94.01,1,2020-08-05 13:27:47,2021-07-06T15:40:51.712Z
O686,C7493,P16013,15.4,0,2020-08-20 08:50:45,2021-07-06T15:40:51.758Z
O690,C7418,P10285,92.79,0,2020-08-24 04:14:41,2021-07-06T15:40:51.759Z
O704,C316,P16170,24.12,1,2020-08-04 20:07:34,2021-07-06T15:40:51.759Z
O742,C4759,P6148,98.49,1,2020-08-22 02:11:40,2021-07-06T15:40:51.762Z
O785,C1491,P9052,71.62,1,2020-08-14 23:27:01,2021-07-06T15:40:51.764Z
O804,C6199,P7085,26.47,1,2020-08-19 05:54:06,2021-07-06T15:40:51.766Z
O818,C9636,P3220,41.08,1,2020-08-21 02:49:58,2021-07-06T15:40:51.766Z
O829,C2171,P15471,17.48,0,2020-08-29 00:18:38,2021-07-06T15:40:51.767Z
O835,C2911,P11500,85.64,1,2020-08-26 19:33:06,2021-07-06T15:40:51.768Z
O843,C2444,P9097,18.72,1,2020-08-04 07:47:37,2021-07-06T15:40:51.768Z
O845,C4258,P11215,48.62,1,2020-08-17 08:00:44,2021-07-06T15:40:51.768Z
O877,C8382,P7680,6.29,1,2020-08-10 20:14:27,2021-07-06T15:40:51.770Z
O879,C2225,P9803,66.27,1,2020-08-28 16:01:34,2021-07-06T15:40:51.770Z
O900,C8408,P6262,33.93,1,2020-08-15 18:14:28,2021-07-06T15:40:51.772Z
O907,C1056,P6852,81.03,0,2020-08-18 05:56:35,2021-07-06T15:40:51.772Z
O933,C3495,P9785,68.46,0,2020-08-31 15:40:52,2021-07-06T15:40:51.774Z
O947,C1323,P1414,25.74,1,2020-08-19 18:58:20,2021-07-06T15:40:51.774Z
O964,C5097,P13730,38.22,0,2020-08-22 00:18:05,2021-07-06T15:40:51.775Z
O1000,C5019,P5168,70.2,0,2020-08-23 16:40:29,2021-07-06T15:40:51.778Z
O1039,C7329,P10594,43.34,1,2020-08-21 09:47:59,2021-07-06T15:40:51.781Z
O1046,C8091,P12735,67.7,1,2020-08-24 17:46:49,2021-07-06T15:40:51.782Z
O1049,C1508,P1888,74.73,1,2020-08-27 13:45:59,2021-07-06T15:40:51.782Z
O1063,C3870,P12267,43.41,1,2020-08-10 02:33:45,2021-07-06T15:40:51.783Z
O1069,C8149,P11994,73.96,1,2020-08-15 20:24:27,2021-07-06T15:40:51.783Z
O1083,C5549,P4769,30.84,1,2020-08-06 03:38:14,2021-07-06T15:40:51.784Z
O1098,C3504,P5892,95.29,1,2020-08-25 22:24:18,2021-07-06T15:40:51.785Z
O1136,C2730,P10909,100.02,0,2020-08-29 02:26:16,2021-07-06T15:40:51.787Z
O1150,C8376,P773,17.4,1,2020-08-06 12:48:36,2021-07-06T15:40:51.788Z
O1166,C4279,P6807,91.22,1,2020-08-11 12:02:20,2021-07-06T15:40:51.789Z
O1174,C8017,P6379,27.68,1,2020-08-22 13:12:09,2021-07-06T15:40:51.790Z
O1187,C6961,P6803,81.67,1,2020-08-06 04:05:36,2021-07-06T15:40:51.791Z
O1259,C367,P16189,100.75,1,2020-08-02 15:29:22,2021-07-06T15:40:51.795Z
O1292,C3661,P13746,43.2,1,2020-08-26 03:31:22,2021-07-06T15:40:51.797Z
O1301,C2490,P13914,14.57,1,2020-08-03 14:08:37,2021-07-06T15:40:51.798Z
O1331,C1769,P13736,16.29,1,2020-08-05 03:53:02,2021-07-06T15:40:51.799Z
O1344,C5741,P8854,46.19,0,2020-08-29 04:31:35,2021-07-06T15:40:51.800Z
O1348,C2699,P5720,9.94,1,2020-08-12 13:57:16,2021-07-06T15:40:51.800Z
O1351,C2323,P6204,19.6,0,2020-08-27 00:19:55,2021-07-06T15:40:51.801Z
O1356,C4178,P11548,93.77,0,2020-08-21 10:06:28,2021-07-06T15:40:51.801Z
O1357,C252,P3022,46.23,1,2020-08-17 12:35:38,2021-07-06T15:40:51.801Z
O1383,C9525,P1649,12.24,0,2020-08-08 22:26:16,2021-07-06T15:40:51.803Z
O1384,C3826,P14004,24.31,1,2020-08-23 11:02:34,2021-07-06T15:40:51.803Z
O1436,C8411,P11855,12.73,0,2020-08-15 19:34:28,2021-07-06T15:40:51.806Z
O1439,C5322,P4309,86.48,1,2020-08-01 02:18:33,2021-07-06T15:40:51.806Z
O1469,C1681,P1492,22.55,1,2020-08-17 13:50:39,2021-07-06T15:40:51.808Z
O1471,C6096,P7114,29.46,0,2020-08-21 14:40:15,2021-07-06T15:40:51.808Z
O1492,C9388,P7392,50.22,1,2020-08-12 09:37:09,2021-07-06T15:40:51.809Z
O1507,C2399,P1181,52.56,0,2020-08-08 11:24:06,2021-07-06T15:40:51.810Z
O1521,C8949,P13657,63.21,0,2020-08-08 20:33:31,2021-07-06T15:40:51.811Z
O1522,C3654,P13695,29.92,1,2020-08-28 16:03:49,2021-07-06T15:40:51.811Z
O1527,C852,P6468,30.73,1,2020-08-21 17:03:36,2021-07-06T15:40:51.811Z
O1529,C5476,P6137,64.19,1,2020-08-27 16:37:43,2021-07-06T15:40:51.812Z
O1530,C3761,P11176,3.14,1,2020-08-05 04:27:07,2021-07-06T15:40:51.812Z
O1531,C1244,P5993,8.0,1,2020-08-08 17:52:40,2021-07-06T15:40:51.812Z
O1534,C9066,P5173,76.96,1,2020-08-28 12:57:12,2021-07-06T15:40:51.812Z
O1547,C5705,P934,101.82,1,2020-08-14 11:13:51,2021-07-06T15:40:51.813Z
O1570,C2359,P15124,75.94,0,2020-08-21 08:03:22,2021-07-06T15:40:51.814Z
O1596,C2175,P5917,53.33,1,2020-08-09 13:38:51,2021-07-06T15:40:51.816Z
O1603,C6282,P7790,31.68,1,2020-08-23 22:31:42,2021-07-06T15:40:51.816Z
O1616,C6695,P2063,50.9,0,2020-08-08 16:54:56,2021-07-06T15:40:51.817Z
O1624,C7391,P1667,41.4,1,2020-08-11 19:40:38,2021-07-06T15:40:51.817Z
O1631,C7390,P14569,64.8,1,2020-08-25 15:37:22,2021-07-06T15:40:51.818Z
O1660,C8490,P16560,2.26,0,2020-08-25 12:18:39,2021-07-06T15:40:51.820Z
O1661,C971,P2009,21.49,1,2020-08-26 20:41:45,2021-07-06T15:40:51.820Z
O1663,C4162,P1411,7.84,0,2020-08-16 05:33:27,2021-07-06T15:40:51.820Z
O1673,C1390,P11589,92.19,0,2020-08-25 17:26:56,2021-07-06T15:40:51.821Z
O1697,C5147,P2929,98.65,0,2020-08-27 07:50:07,2021-07-06T15:40:51.822Z
O1705,C9343,P12167,10.26,1,2020-08-16 23:18:05,2021-07-06T15:40:51.823Z
O1717,C2392,P16816,3.6,0,2020-08-22 07:52:16,2021-07-06T15:40:51.824Z
O1723,C9767,P9058,94.57,0,2020-08-02 11:40:11,2021-07-06T15:40:51.824Z
O1725,C3058,P12008,41.35,0,2020-08-26 05:28:14,2021-07-06T15:40:51.824Z
O1733,C1380,P5912,43.3,0,2020-08-08 23:21:35,2021-07-06T15:40:51.825Z
O1747,C6772,P4385,78.44,1,2020-08-15 12:00:19,2021-07-06T15:40:51.825Z
O1758,C7431,P4809,53.12,1,2020-08-16 10:20:04,2021-07-06T15:40:51.826Z
O1761,C7338,P5998,19.19,1,2020-08-03 12:26:02,2021-07-06T15:40:51.826Z
O1776,C7788,P11688,96.82,0,2020-08-13 09:01:25,2021-07-06T15:40:51.827Z
O1786,C4227,P840,94.07,0,2020-08-29 00:34:37,2021-07-06T15:40:51.828Z
O1793,C6144,P11505,62.2,0,2020-08-12 01:58:31,2021-07-06T15:40:51.828Z
O1810,C8271,P8551,79.73,0,2020-08-25 03:30:40,2021-07-06T15:40:51.829Z
O1818,C3426,P6365,92.45,0,2020-08-28 10:08:50,2021-07-06T15:40:51.830Z
O1827,C2848,P9003,73.22,1,2020-08-29 04:08:27,2021-07-06T15:40:51.830Z
O1833,C7980,P11948,76.15,1,2020-08-17 06:58:32,2021-07-06T15:40:51.831Z
O1844,C5569,P10550,12.97,1,2020-08-19 23:38:11,2021-07-06T15:40:51.831Z
O1854,C9796,P5254,79.46,1,2020-08-08 22:49:22,2021-07-06T15:40:51.832Z
O1856,C4147,P2500,100.76,1,2020-08-05 12:07:25,2021-07-06T15:40:51.832Z
O1857,C2439,P3103,47.24,1,2020-08-18 22:29:08,2021-07-06T15:40:51.832Z
O1861,C9214,P5639,21.45,1,2020-08-06 05:32:40,2021-07-06T15:40:51.833Z
O1866,C5280,P9628,16.75,0,2020-08-10 19:03:01,2021-07-06T15:40:51.833Z
O1869,C8298,P15938,4.63,0,2020-08-24 22:19:46,2021-07-06T15:40:51.833Z
O1881,C9810,P7161,52.3,1,2020-08-01 09:04:36,2021-07-06T15:40:51.834Z
O1918,C5278,P12192,15.08,1,2020-08-23 16:01:30,2021-07-06T15:40:51.836Z
O1924,C9344,P16592,28.43,1,2020-08-13 16:25:03,2021-07-06T15:40:51.837Z
O1935,C8807,P3174,7.83,1,2020-08-28 19:12:15,2021-07-06T15:40:51.837Z
O1939,C3050,P6891,94.66,0,2020-08-15 10:23:29,2021-07-06T15:40:51.837Z
O1992,C3569,P3660,27.56,0,2020-08-03 14:28:02,2021-07-06T15:40:51.841Z
O1999,C7447,P14846,89.74,0,2020-08-24 04:04:58,2021-07-06T15:40:51.841Z
O2032,C4050,P14387,22.19,0,2020-08-26 10:22:56,2021-07-06T15:40:51.843Z
O2058,C9635,P8599,55.05,1,2020-08-18 00:15:19,2021-07-06T15:40:51.845Z
O2112,C1164,P11860,97.54,0,2020-08-21 09:32:14,2021-07-06T15:40:51.848Z
O2136,C1146,P13475,57.82,1,2020-08-20 20:18:42,2021-07-06T15:40:51.849Z
O2145,C6144,P4168,73.99,1,2020-08-09 05:41:06,2021-07-06T15:40:51.850Z
O2160,C2658,P3330,37.1,1,2020-08-17 04:33:55,2021-07-06T15:40:51.851Z
O2173,C9010,P78,44.43,1,2020-08-19 15:56:03,2021-07-06T15:40:51.852Z
O2212,C3081,P11890,6.95,0,2020-08-23 06:32:26,2021-07-06T15:40:51.854Z
O2227,C9601,P10623,38.27,1,2020-08-15 20:09:11,2021-07-06T15:40:51.855Z
O2229,C6506,P8062,44.92,1,2020-08-29 05:33:00,2021-07-06T15:40:51.855Z
O2265,C162,P8785,69.93,0,2020-08-17 09:14:04,2021-07-06T15:40:51.857Z
O2274,C2151,P16812,66.5,1,2020-08-15 01:23:33,2021-07-06T15:40:51.858Z
O2277,C5206,P4583,67.09,1,2020-08-23 02:11:18,2021-07-06T15:40:51.858Z
O2285,C8778,P5981,51.35,1,2020-08-28 09:48:40,2021-07-06T15:40:51.859Z
O2286,C5159,P991,53.91,1,2020-08-30 06:52:49,2021-07-06T15:40:51.859Z
O2292,C3513,P14375,60.2,1,2020-08-24 05:02:46,2021-07-06T15:40:51.859Z
O2294,C5998,P5648,12.82,1,2020-08-11 16:05:39,2021-07-06T15:40:51.859Z
O2301,C5481,P7902,87.21,1,2020-08-08 19:53:55,2021-07-06T15:40:51.860Z
O2348,C48,P11113,74.55,1,2020-08-28 06:56:06,2021-07-06T15:40:51.862Z
O2361,C8320,P13446,1.49,0,2020-08-07 18:05:44,2021-07-06T15:40:51.863Z
O2373,C376,P13348,75.8,0,2020-08-09 12:02:34,2021-07-06T15:40:51.864Z
O2388,C2116,P5573,8.69,0,2020-08-20 18:10:13,2021-07-06T15:40:51.865Z
O2396,C3846,P7480,25.04,1,2020-08-11 03:00:23,2021-07-06T15:40:51.865Z
O2433,C194,P6785,94.75,0,2020-08-13 18:18:55,2021-07-06T15:40:51.868Z
O2456,C1120,P7078,42.05,1,2020-08-07 06:14:33,2021-07-06T15:40:51.869Z
O2467,C2728,P4150,28.88,1,2020-08-27 02:59:29,2021-07-06T15:40:51.870Z
O2492,C7178,P5214,43.09,1,2020-08-27 12:52:55,2021-07-06T15:40:51.871Z
O2517,C9365,P5986,74.3,0,2020-08-04 14:43:13,2021-07-06T15:40:51.873Z
O2545,C4953,P2347,35.22,0,2020-08-28 06:37:52,2021-07-06T15:40:51.874Z
O2555,C4126,P433,89.33,1,2020-08-17 06:44:22,2021-07-06T15:40:51.875Z
O2561,C9341,P3625,34.05,0,2020-08-17 01:29:25,2021-07-06T15:40:51.875Z
O2574,C9238,P5883,21.1,1,2020-08-07 23:27:15,2021-07-06T15:40:51.876Z
O2588,C8369,P14018,96.39,1,2020-08-25 09:08:05,2021-07-06T15:40:51.877Z
O2589,C8389,P148,31.71,1,2020-08-25 04:46:00,2021-07-06T15:40:51.877Z
O2592,C4007,P15131,17.83,0,2020-08-03 11:20:44,2021-07-06T15:40:51.877Z
O2609,C6811,P10085,5.4,0,2020-08-14 19:50:01,2021-07-06T15:40:51.878Z
O2622,C4521,P12317,33.01,0,2020-08-01 06:20:19,2021-07-06T15:40:51.879Z
O2670,C9258,P8034,61.35,1,2020-08-31 10:54:28,2021-07-06T15:40:51.882Z
O2687,C3965,P727,46.87,0,2020-08-23 02:04:37,2021-07-06T15:40:51.883Z
O2688,C2533,P7481,18.73,0,2020-08-07 11:35:03,2021-07-06T15:40:51.883Z
O2696,C1367,P5862,72.52,1,2020-08-03 04:08:01,2021-07-06T15:40:51.884Z
O2705,C5270,P306,79.29,0,2020-08-31 23:56:14,2021-07-06T15:40:51.884Z
O2717,C4880,P6389,19.69,0,2020-08-27 13:57:51,2021-07-06T15:40:51.885Z
O2733,C7812,P2447,43.49,0,2020-08-13 19:29:05,2021-07-06T15:40:51.886Z
O2758,C5872,P15727,91.14,0,2020-08-06 09:09:55,2021-07-06T15:40:51.888Z
O2767,C2352,P8304,70.49,1,2020-08-19 21:07:38,2021-07-06T15:40:51.888Z
O2779,C8984,P10705,4.49,1,2020-08-05 20:36:37,2021-07-06T15:40:51.889Z
O2802,C5435,P8169,62.37,1,2020-08-31 03:52:19,2021-07-06T15:40:51.890Z
O2821,C5750,P10767,57.48,1,2020-08-06 09:25:39,2021-07-06T15:40:51.891Z
O2837,C165,P6891,38.56,1,2020-08-04 17:03:46,2021-07-06T15:40:51.892Z
O2855,C3693,P16019,99.15,1,2020-08-12 21:20:11,2021-07-06T15:40:51.894Z
O2923,C2406,P13367,69.2,1,2020-08-23 05:04:15,2021-07-06T15:40:51.898Z
O2926,C3572,P2491,37.67,1,2020-08-20 06:24:10,2021-07-06T15:40:51.898Z
O2936,C1986,P15762,44.33,1,2020-08-14 03:26:14,2021-07-06T15:40:51.898Z
O2967,C3453,P4400,11.61,0,2020-08-05 08:32:41,2021-07-06T15:40:51.900Z
O2982,C8926,P12479,56.92,1,2020-08-10 14:08:13,2021-07-06T15:40:51.901Z
O2991,C4016,P14784,57.28,1,2020-08-22 23:57:09,2021-07-06T15:40:51.902Z
O3006,C5406,P13246,60.64,0,2020-08-28 15:34:12,2021-07-06T15:40:51.903Z
O3013,C8830,P12966,38.86,1,2020-08-14 07:18:00,2021-07-06T15:40:51.903Z
O3016,C5101,P14781,99.13,1,2020-08-16 00:04:18,2021-07-06T15:40:51.903Z
O3018,C1948,P8871,71.38,1,2020-08-04 08:22:36,2021-07-06T15:40:51.903Z
O3022,C9078,P4502,6.05,1,2020-08-20 20:45:51,2021-07-06T15:40:51.904Z
O3033,C7171,P713,100.82,1,2020-08-03 04:13:56,2021-07-06T15:40:51.904Z
O3037,C8884,P7182,15.44,1,2020-08-23 01:46:35,2021-07-06T15:40:51.905Z
O3060,C5032,P5881,61.88,1,2020-08-16 16:57:46,2021-07-06T15:40:51.906Z
O3109,C1357,P15878,11.87,0,2020-08-17 02:18:35,2021-07-06T15:40:51.909Z
O3174,C6946,P2466,9.83,0,2020-08-08 21:43:11,2021-07-06T15:40:51.913Z
O3180,C8004,P12772,96.09,1,2020-08-15 16:50:59,2021-07-06T15:40:51.913Z
O3195,C2070,P14924,50.28,1,2020-08-12 21:49:17,2021-07-06T15:40:51.914Z
O3203,C7210,P6365,25.74,0,2020-08-17 05:49:46,2021-07-06T15:40:51.914Z
O3217,C5429,P3023,82.35,1,2020-08-20 03:46:48,2021-07-06T15:40:51.915Z
O3235,C2845,P6235,95.8,1,2020-08-15 10:10:17,2021-07-06T15:40:51.916Z
O3242,C7373,P7620,77.24,1,2020-08-28 08:21:58,2021-07-06T15:40:51.917Z
O3253,C3472,P2290,66.22,1,2020-08-26 21:40:15,2021-07-06T15:40:51.917Z
O3307,C5055,P5070,99.96,1,2020-08-07 22:50:49,2021-07-06T15:40:51.921Z
O3310,C3440,P11844,80.87,0,2020-08-13 12:06:37,2021-07-06T15:40:51.921Z
O3313,C2569,P3416,26.05,1,2020-08-18 05:31:37,2021-07-06T15:40:51.921Z
O3342,C3560,P5479,33.18,1,2020-08-12 04:13:09,2021-07-06T15:40:51.923Z
O3364,C3086,P14684,30.98,1,2020-08-21 14:26:48,2021-07-06T15:40:51.924Z
O3365,C6819,P3071,57.01,1,2020-08-16 16:42:04,2021-07-06T15:40:51.924Z
O3389,C6714,P14274,59.51,1,2020-08-03 12:28:11,2021-07-06T15:40:51.926Z
O3458,C9330,P3872,33.53,0,2020-08-10 03:32:04,2021-07-06T15:40:51.930Z
O3486,C5344,P8288,79.92,0,2020-08-16 09:57:07,2021-07-06T15:40:51.932Z
O3500,C7644,P895,98.0,1,2020-08-15 23:13:00,2021-07-06T15:40:51.933Z
O3503,C7948,P899,42.89,0,2020-08-29 19:22:06,2021-07-06T15:40:51.933Z
O3516,C8351,P15586,8.35,0,2020-08-11 15:25:12,2021-07-06T15:40:51.934Z
O3553,C527,P16109,59.8,1,2020-08-30 19:17:16,2021-07-06T15:40:51.936Z
O3560,C6727,P2359,21.48,1,2020-08-15 15:21:52,2021-07-06T15:40:51.937Z
O3595,C8143,P615,16.23,1,2020-08-28 15:04:47,2021-07-06T15:40:51.939Z
O3596,C6594,P3629,55.07,1,2020-08-30 18:22:29,2021-07-06T15:40:51.939Z
O3637,C2236,P10138,63.39,1,2020-08-30 20:16:33,2021-07-06T15:40:51.942Z
O3644,C8350,P6590,68.28,1,2020-08-23 01:19:32,2021-07-06T15:40:51.942Z
O3646,C4815,P7517,94.31,1,2020-08-29 03:13:15,2021-07-06T15:40:51.942Z
O3662,C829,P14421,28.68,1,2020-08-01 07:20:51,2021-07-06T15:40:51.943Z
O3695,C4904,P12257,65.65,1,2020-08-29 11:09:24,2021-07-06T15:40:51.945Z
O3707,C5284,P850,29.31,0,2020-08-15 13:10:26,2021-07-06T15:40:51.946Z
O3723,C293,P6958,41.67,1,2020-08-20 08:44:56,2021-07-06T15:40:51.947Z
O3728,C1929,P2894,41.14,1,2020-08-24 19:59:30,2021-07-06T15:40:51.947Z
O3730,C119,P9711,94.61,1,2020-08-03 08:15:22,2021-07-06T15:40:51.947Z
O3761,C1709,P6622,10.45,1,2020-08-27 04:23:48,2021-07-06T15:40:51.949Z
O3820,C3396,P98,82.13,0,2020-08-01 20:41:17,2021-07-06T15:40:51.953Z
O3830,C7393,P2796,101.16,1,2020-08-12 14:27:14,2021-07-06T15:40:51.953Z
O3838,C9359,P8639,83.85,1,2020-08-26 05:40:22,2021-07-06T15:40:51.954Z
O3849,C1173,P14405,58.75,1,2020-08-09 01:05:29,2021-07-06T15:40:51.954Z
O3858,C9271,P6999,97.45,0,2020-08-12 14:13:26,2021-07-06T15:40:51.955Z
O3947,C3873,P11683,50.23,0,2020-08-05 15:50:44,2021-07-06T15:40:51.960Z
O3949,C4985,P8669,3.11,0,2020-08-22 00:40:00,2021-07-06T15:40:51.960Z
O3950,C7724,P10010,74.87,1,2020-08-13 20:30:45,2021-07-06T15:40:51.961Z
O3963,C3956,P11938,78.74,1,2020-08-12 15:05:11,2021-07-06T15:40:51.961Z
O3968,C2423,P7728,10.56,1,2020-08-28 12:14:22,2021-07-06T15:40:51.962Z
O3970,C1024,P1830,7.86,1,2020-08-09 23:37:56,2021-07-06T15:40:51.962Z
O3979,C7825,P4184,70.52,1,2020-08-24 16:34:23,2021-07-06T15:40:51.962Z
O4006,C7294,P5830,93.86,1,2020-08-09 15:53:35,2021-07-06T15:40:51.964Z
O4019,C96,P596,90.9,1,2020-08-06 01:40:46,2021-07-06T15:40:51.965Z
O4024,C8773,P4877,20.44,1,2020-08-29 07:01:11,2021-07-06T15:40:51.965Z
O4036,C1370,P1490,91.25,0,2020-08-08 16:43:07,2021-07-06T15:40:51.966Z
O4055,C8481,P11343,56.04,0,2020-08-15 10:39:22,2021-07-06T15:40:51.967Z
O4062,C9694,P10916,11.44,1,2020-08-07 01:30:07,2021-07-06T15:40:51.967Z
O4110,C7412,P10191,82.6,1,2020-08-30 03:15:32,2021-07-06T15:40:51.970Z
O4144,C968,P14727,80.54,0,2020-08-14 01:06:23,2021-07-06T15:40:51.972Z
O4167,C9831,P161,98.49,1,2020-08-05 11:24:27,2021-07-06T15:40:51.974Z
O4192,C6509,P1613,31.59,0,2020-08-26 01:11:10,2021-07-06T15:40:51.975Z
O4198,C7423,P6223,38.32,1,2020-08-29 17:24:47,2021-07-06T15:40:51.976Z
O4269,C7820,P14996,51.71,0,2020-08-23 04:50:44,2021-07-06T15:40:51.980Z
O4290,C2892,P4133,89.9,1,2020-08-08 15:50:25,2021-07-06T15:40:51.981Z
O4335,C7378,P8665,74.8,0,2020-08-17 03:17:49,2021-07-06T15:40:51.984Z
O4336,C5756,P14525,29.92,0,2020-08-08 09:46:53,2021-07-06T15:40:51.984Z
O4371,C2600,P1952,59.38,1,2020-08-20 01:37:54,2021-07-06T15:40:51.986Z
O4382,C4144,P13284,71.41,0,2020-08-22 12:31:20,2021-07-06T15:40:51.987Z
O4394,C2239,P1558,42.84,1,2020-08-23 20:38:53,2021-07-06T15:40:51.988Z
O4409,C3798,P10128,49.6,1,2020-08-25 06:50:40,2021-07-06T15:40:51.988Z
O4446,C1864,P4565,100.94,1,2020-08-24 20:32:09,2021-07-06T15:40:51.991Z
O4451,C2539,P5710,46.0,1,2020-08-20 21:30:14,2021-07-06T15:40:51.991Z
O4473,C1399,P16319,34.08,1,2020-08-18 04:29:56,2021-07-06T15:40:51.992Z
O4480,C5593,P5437,23.88,0,2020-08-12 15:51:55,2021-07-06T15:40:51.993Z
O4495,C2527,P3243,40.98,1,2020-08-31 19:27:14,2021-07-06T15:40:51.994Z
O4521,C9237,P8905,57.27,1,2020-08-06 12:23:35,2021-07-06T15:40:51.995Z
O4532,C3350,P10695,69.04,1,2020-08-27 14:43:08,2021-07-06T15:40:51.996Z
O4549,C113,P14715,79.02,1,2020-08-18 07:22:41,2021-07-06T15:40:51.997Z
O4623,C3317,P16895,33.93,0,2020-08-01 11:59:47,2021-07-06T15:40:52.001Z
O4636,C4503,P1868,77.6,1,2020-08-08 10:02:24,2021-07-06T15:40:52.002Z
O4640,C6917,P14383,89.9,1,2020-08-31 04:25:28,2021-07-06T15:40:52.002Z
O4670,C7201,P9271,31.19,1,2020-08-16 05:42:47,2021-07-06T15:40:52.004Z
O4699,C6370,P14796,56.98,1,2020-08-05 06:50:23,2021-07-06T15:40:52.006Z
O4722,C5370,P12051,40.92,1,2020-08-26 23:28:08,2021-07-06T15:40:52.007Z
O4731,C4921,P10536,93.23,1,2020-08-02 11:56:11,2021-07-06T15:40:52.008Z
O4765,C8862,P6884,47.04,1,2020-08-05 03:08:31,2021-07-06T15:40:52.010Z
O4767,C9454,P15334,9.83,1,2020-08-11 05:58:02,2021-07-06T15:40:52.010Z
O4777,C4691,P11021,76.06,0,2020-08-25 17:13:29,2021-07-06T15:40:52.011Z
O4787,C4832,P1542,29.07,0,2020-08-29 16:28:48,2021-07-06T15:40:52.011Z
O4790,C1538,P13247,87.53,1,2020-08-12 07:40:59,2021-07-06T15:40:52.011Z
O4840,C4913,P4507,90.98,0,2020-08-14 11:35:04,2021-07-06T15:40:52.014Z
O4842,C6699,P9196,11.96,1,2020-08-06 17:28:40,2021-07-06T15:40:52.014Z
O4843,C6774,P11213,7.98,1,2020-08-08 11:32:10,2021-07-06T15:40:52.015Z
O4906,C1469,P16653,2.33,1,2020-08-26 02:25:43,2021-07-06T15:40:52.019Z
O4953,C2740,P2469,96.95,0,2020-08-03 04:30:34,2021-07-06T15:40:52.022Z
O4959,C9493,P6221,40.34,1,2020-08-22 08:07:44,2021-07-06T15:40:52.022Z
O4960,C7066,P955,78.84,0,2020-08-19 20:36:30,2021-07-06T15:40:52.022Z
O4992,C7608,P415,38.58,0,2020-08-26 20:43:56,2021-07-06T15:40:52.024Z
