order_id,customer_id,product_id,purchase_amount,is_reordered,purchased_on,event_time
O380,C4806,P2439,46.55,1,2020-04-13 14:37:15,2021-07-06T15:40:51.693Z
O382,C4673,P13415,49.73,1,2020-04-05 01:01:46,2021-07-06T15:40:51.693Z
O403,C3984,P5639,7.34,0,2020-04-06 15:56:45,2021-07-06T15:40:51.695Z
O411,C514,P15249,30.91,1,2020-04-08 03:50:41,2021-07-06T15:40:51.695Z
O441,C5114,P971,76.78,1,2020-04-08 07:16:19,2021-07-06T15:40:51.697Z
O450,C7205,P11373,73.76,0,2020-04-04 22:07:24,2021-07-06T15:40:51.697Z
O497,C1242,P14097,34.88,0,2020-04-08 16:18:22,2021-07-06T15:40:51.700Z
O522,C4868,P12128,75.61,1,2020-04-06 11:36:25,2021-07-06T15:40:51.702Z
O560,C1576,P14742,9.73,1,2020-04-12 03:32:36,2021-07-06T15:40:51.704Z
O610,C4443,P3788,2.46,1,2020-04-03 02:16:42,2021-07-06T15:40:51.708Z
O645,C8949,P13046,70.46,0,2020-04-30 09:14:54,2021-07-06T15:40:51.710Z
O677,C7000,P14812,69.67,1,2020-04-25 15:43:44,2021-07-06T15:40:51.712Z
O716,C5879,P5800,61.02,1,2020-04-27 09:46:57,2021-07-06T15:40:51.760Z
O753,C6177,P761,25.49,0,2020-04-14 06:54:23,2021-07-06T15:40:51.762Z
O766,C7718,P162,2.57,1,2020-04-03 06:38:29,2021-07-06T15:40:51.763Z
O767,C3079,P12105,68.52,1,2020-04-05 12:56:21,2021-07-06T15:40:51.763Z
O772,C5314,P2730,7.52,1,2020-04-05 23:27:41,2021-07-06T15:40:51.764Z
O800,C1349,P8216,13.23,0,2020-04-29 22:40:05,2021-07-06T15:40:51.765Z
O830,C8335,P16990,54.45,0,2020-04-09 16:22:53,2021-07-06T15:40:51.767Z
O889,C3305,P14630,74.67,0,2020-04-13 07:03:48,2021-07-06T15:40:51.771Z
O903,C373,P5760,51.22,1,2020-04-18 15:22:00,2021-07-06T15:40:51.772Z
O911,C8683,P10580,76.48,0,2020-04-28 09:45:49,2021-07-06T15:40:51.772Z
O917,C3983,P3689,25.67,1,2020-04-15 05:29:19,2021-07-06T15:40:51.773Z
O921,C9302,P15535,62.39,1,2020-04-05 21:15:12,2021-07-06T15:40:51.773Z
O925,C138,P4530,83.09,1,2020-04-26 00:07:04,2021-07-06T15:40:51.773Z
O958,C654,P6164,63.92,1,2020-04-27 23:16:33,2021-07-06T15:40:51.775Z
O976,C834,P16893,41.24,1,2020-04-06 20:21:00,2021-07-06T15:40:51.776Z
O978,C6522,P6880,57.87,1,2020-04-05 21:35:01,2021-07-06T15:40:51.776Z
O983,C7497,P3985,19.21,0,2020-04-08 12:09:32,2021-07-06T15:40:51.777Z
O986,C5524,P14690,23.62,0,2020-04-06 15:57:44,2021-07-06T15:40:51.777Z
O993,C1469,P2766,20.93,1,2020-04-15 13:42:38,2021-07-06T15:40:51.777Z
O1061,C9600,P1968,25.36,1,2020-04-11 21:37:29,2021-07-06T15:40:51.783Z
O1072,C2199,P16244,68.94,1,2020-04-17 16:13:47,2021-07-06T15:40:51.784Z
O1079,C8380,P140,63.91,1,2020-04-20 17:40:14,2021-07-06T15:40:51.784Z
O1081,C3448,P9542,2.97,1,2020-04-06 17:17:19,2021-07-06T15:40:51.784Z
O1105,C5567,P15091,70.27,0,2020-04-15 23:09:39,2021-07-06T15:40:51.786Z
O1106,C4495,P8263,56.41,1,2020-04-13 00:56:55,2021-07-06T15:40:51.786Z
O1117,C7652,P9427,68.28,1,2020-04-07 05:11:02,2021-07-06T15:40:51.786Z
O1143,C2001,P8307,75.82,0,2020-04-18 16:14:11,2021-07-06T15:40:51.788Z
O1152,C5083,P1134,65.56,1,2020-04-18 19:38:57,2021-07-06T15:40:51.788Z
O1155,C9035,P3051,9.87,1,2020-04-23 04:01:04,2021-07-06T15:40:51.789Z
O1172,C8809,P15003,26.76,1,2020-04-05 11:50:21,2021-07-06T15:40:51.790Z
O1197,C8094,P16755,38.19,1,2020-04-07 22:43:40,2021-07-06T15:40:51.791Z
O1258,C396,P5314,92.13,0,2020-04-11 12:12:37,2021-07-06T15:40:51.795Z
O1261,C4850,P8603,20.02,0,2020-04-27 00:00:55,2021-07-06T15:40:51.795Z
O1263,C3054,P9419,79.04,1,2020-04-30 12:33:46,2021-07-06T15:40:51.795Z
O1266,C1173,P11218,93.56,0,2020-04-09 01:32:34,2021-07-06T15:40:51.795Z
O1285,C8723,P15235,51.08,1,2020-04-01 11:04:55,2021-07-06T15:40:51.797Z
O1333,C4843,P11749,86.07,1,2020-04-19 12:52:11,2021-07-06T15:40:51.800Z
O1388,C3988,P7866,65.81,1,2020-04-23 17:18:10,2021-07-06T15:40:51.803Z
O1390,C9762,P4067,56.45,0,2020-04-03 21:43:48,2021-07-06T15:40:51.803Z
O1404,C9575,P10763,30.07,1,2020-04-02 01:13:21,2021-07-06T15:40:51.804Z
O1406,C301,P9460,73.91,1,2020-04-16 16:31:43,2021-07-06T15:40:51.804Z
O1411,C7714,P1785,74.19,1,2020-04-23 17:22:22,2021-07-06T15:40:51.804Z
O1420,C6054,P4426,55.16,0,2020-04-05 05:25:34,2021-07-06T15:40:51.805Z
O1432,C3857,P3098,70.05,0,2020-04-08 01:27:24,2021-07-06T15:40:51.806Z
O1437,C7249,P3797,29.34,1,2020-04-29 00:44:59,2021-07-06T15:40:51.806Z
O1442,C6778,P10713,93.28,1,2020-04-08 18:12:57,2021-07-06T15:40:51.806Z
O1443,C7201,P925,71.51,0,2020-04-01 17:48:16,2021-07-06T15:40:51.806Z
O1447,C9892,P12014,3.13,1,2020-04-28 11:15:56,2021-07-06T15:40:51.807Z
O1460,C8401,P7634,74.9,1,2020-04-15 05:53:10,2021-07-06T15:40:51.807Z
O1461,C3623,P15956,84.38,1,2020-04-05 03:35:57,2021-07-06T15:40:51.808Z
O1464,C3318,P5363,53.88,1,2020-04-20 10:47:21,2021-07-06T15:40:51.808Z
O1486,C9508,P4386,6.15,1,2020-04-15 00:59:50,2021-07-06T15:40:51.809Z
O1500,C9698,P7388,29.54,1,2020-04-25 18:58:50,2021-07-06T15:40:51.810Z
O1559,C8482,P2325,8.74,1,2020-04-13 03:48:25,2021-07-06T15:40:51.813Z
O1572,C7053,P5962,7.93,0,2020-04-01 15:35:38,2021-07-06T15:40:51.814Z
O1586,C7864,P7708,88.36,1,2020-04-29 14:20:07,2021-07-06T15:40:51.815Z
O1602,C3139,P5607,11.14,1,2020-04-05 22:38:50,2021-07-06T15:40:51.816Z
O1651,C6530,P12426,67.22,0,2020-04-26 18:25:15,2021-07-06T15:40:51.819Z
O1674,C3651,P10732,38.81,0,2020-04-09 01:50:29,2021-07-06T15:40:51.821Z
O1684,C5700,P7235,82.77,1,2020-04-02 20:43:49,2021-07-06T15:40:51.822Z
O1712,C2945,P6867,101.86,1,2020-04-15 13:37:01,2021-07-06T15:40:51.823Z
O1731,C7946,P15885,9.13,1,2020-04-18 06:30:36,2021-07-06T15:40:51.824Z
O1760,C1190,P2712,8.13,1,2020-04-17 23:27:22,2021-07-06T15:40:51.826Z
O1763,C306,P10563,14.06,0,2020-04-04 07:02:07,2021-07-06T15:40:51.826Z
O1792,C6490,P2792,68.6,0,2020-04-20 16:26:06,2021-07-06T15:40:51.828Z
O1812,C1183,P3385,45.69,0,2020-04-07 11:58:53,2021-07-06T15:40:51.829Z
O1836,C468,P7653,42.03,1,2020-04-02 22:14:16,2021-07-06T15:40:51.831Z
O1864,C3922,P6072,13.03,0,2020-04-14 23:39:50,2021-07-06T15:40:51.833Z
O1870,C5486,P2028,67.68,1,2020-04-17 11:04:49,2021-07-06T15:40:51.833Z
O1885,C4186,P888,53.7,1,2020-04-10 17:09:48,2021-07-06T15:40:51.834Z
O1941,C695,P9387,21.04,0,2020-04-19 14:39:10,2021-07-06T15:40:51.838Z
O1946,C2607,P7906,62.78,0,2020-04-04 21:09:29,2021-07-06T15:40:51.838Z
O1953,C570,P15767,78.49,1,2020-04-28 04:42:44,2021-07-06T15:40:51.838Z
O1954,C8558,P415,100.77,1,2020-04-09 10:11:06,2021-07-06T15:40:51.838Z
O1990,C7725,P7860,2.86,0,2020-04-06 01:36:54,2021-07-06T15:40:51.841Z
O1993,C7421,P6536,88.05,1,2020-04-14 15:23:09,2021-07-06T15:40:51.841Z
O1997,C5283,P3682,48.56,1,2020-04-24 22:11:18,2021-07-06T15:40:51.841Z
O2009,C5755,P15701,2.23,0,2020-04-30 17:23:20,2021-07-06T15:40:51.842Z
O2024,C8611,P16585,94.47,1,2020-04-22 02:01:07,2021-07-06T15:40:51.843Z
O2040,C4936,P7215,23.52,0,2020-04-09 22:20:47,2021-07-06T15:40:51.844Z
O2069,C2832,P10319,54.97,1,2020-04-13 23:23:23,2021-07-06T15:40:51.845Z
O2081,C8339,P14919,76.27,1,2020-04-03 23:43:20,2021-07-06T15:40:51.846Z
O2096,C5482,P10210,93.86,1,2020-04-21 03:09:53,2021-07-06T15:40:51.847Z
O2102,C4860,P12641,37.82,0,2020-04-16 23:58:49,2021-07-06T15:40:51.847Z
O2108,C6431,P6786,48.82,1,2020-04-08 22:39:19,2021-07-06T15:40:51.848Z
O2117,C47,P6535,87.54,1,2020-04-03 09:55:21,2021-07-06T15:40:51.848Z
O2125,C2,P13062,7.73,0,2020-04-23 06:21:22,2021-07-06T15:40:51.849Z
O2127,C2988,P7390,44.38,1,2020-04-05 05:38:15,2021-07-06T15:40:51.849Z
O2154,C4290,P2138,4.22,1,2020-04-18 02:28:18,2021-07-06T15:40:51.851Z
O2158,C5471,P5155,19.83,1,2020-04-12 08:33:30,2021-07-06T15:40:51.851Z
O2163,C9897,P3973,101.47,1,2020-04-08 07:12:32,2021-07-06T15:40:51.851Z
O2172,C7856,P5352,90.19,1,2020-04-14 11:45:07,2021-07-06T15:40:51.852Z
O2175,C8965,P9468,30.55,0,2020-04-30 10:02:14,2021-07-06T15:40:51.852Z
O2186,C5776,P2876,15.83,1,2020-04-01 19:18:42,2021-07-06T15:40:51.852Z
O2195,C2170,P12587,17.8,1,2020-04-02 02:30:14,2021-07-06T15:40:51.853Z
O2225,C9751,P16437,99.71,1,2020-04-18 02:09:16,2021-07-06T15:40:51.855Z
O2231,C8720,P8031,41.5,1,2020-04-08 17:48:31,2021-07-06T15:40:51.855Z
O2244,C1005,P9560,101.97,0,2020-04-01 08:22:09,2021-07-06T15:40:51.856Z
O2257,C3761,P10797,13.12,1,2020-04-15 14:37:14,2021-07-06T15:40:51.857Z
O2280,C660,P15002,67.73,1,2020-04-22 13:57:02,2021-07-06T15:40:51.858Z
O2305,C486,P10853,45.02,0,2020-04-22 10:04:21,2021-07-06T15:40:51.860Z
O2319,C3530,P2297,6.67,1,2020-04-16 18:54:06,2021-07-06T15:40:51.861Z
O2329,C1603,P282,47.19,0,2020-04-10 04:10:14,2021-07-06T15:40:51.861Z
O2331,C496,P16788,80.28,1,2020-04-08 20:21:48,2021-07-06T15:40:51.861Z
O2336,C2188,P10579,18.73,0,2020-04-16 06:34:43,2021-07-06T15:40:51.862Z
O2341,C1997,P16147,93.95,1,2020-04-12 02:50:37,2021-07-06T15:40:51.862Z
O2342,C7044,P16951,64.8,0,2020-04-23 21:03:56,2021-07-06T15:40:51.862Z
O2377,C9229,P10540,32.51,1,2020-04-15 09:41:50,2021-07-06T15:40:51.864Z
O2382,C6873,P10256,29.4,0,2020-04-20 19:32:29,2021-07-06T15:40:51.864Z
O2421,C2952,P5925,51.09,0,2020-04-25 15:10:25,2021-07-06T15:40:51.867Z
O2424,C7000,P2677,65.54,1,2020-04-22 18:36:28,2021-07-06T15:40:51.867Z
O2438,C7203,P12556,24.23,1,2020-04-04 12:52:39,2021-07-06T15:40:51.868Z
O2458,C976,P10330,15.95,1,2020-04-05 14:47:38,2021-07-06T15:40:51.869Z
O2482,C4510,P13976,33.66,0,2020-04-20 06:34:36,2021-07-06T15:40:51.871Z
O2525,C4639,P11955,79.04,1,2020-04-11 21:12:21,2021-07-06T15:40:51.873Z
O2536,C7245,P13437,64.81,1,2020-04-16 06:29:15,2021-07-06T15:40:51.874Z
O2542,C4135,P176,84.38,0,2020-04-05 14:02:17,2021-07-06T15:40:51.874Z
O2544,C8590,P10692,25.96,1,2020-04-14 16:27:26,2021-07-06T15:40:51.874Z
O2547,C7581,P16772,49.31,0,2020-04-17 19:33:03,2021-07-06T15:40:51.875Z
O2554,C5301,P7888,69.44,1,2020-04-10 18:03:09,2021-07-06T15:40:51.875Z
O2557,C5268,P7795,7.34,1,2020-04-30 06:53:55,2021-07-06T15:40:51.875Z
O2558,C9309,P9169,11.72,1,2020-04-02 00:52:08,2021-07-06T15:40:51.875Z
O2590,C2928,P16146,101.38,1,2020-04-04 01:21:59,2021-07-06T15:40:51.877Z
O2591,C7260,P4400,35.22,1,2020-04-27 09:42:25,2021-07-06T15:40:51.877Z
O2595,C1381,P16501,87.59,1,2020-04-12 11:32:50,2021-07-06T15:40:51.877Z
O2608,C4865,P16907,90.96,1,2020-04-24 23:10:38,2021-07-06T15:40:51.878Z
O2616,C7153,P5330,8.11,0,2020-04-05 20:29:44,2021-07-06T15:40:51.879Z
O2633,C4508,P16011,84.08,1,2020-04-06 09:30:44,2021-07-06T15:40:51.880Z
O2635,C6647,P265,15.26,0,2020-04-21 07:36:55,2021-07-06T15:40:51.880Z
O2642,C2545,P426,94.13,0,2020-04-11 12:40:29,2021-07-06T15:40:51.880Z
O2644,C1044,P8525,87.09,1,2020-04-06 19:27:49,2021-07-06T15:40:51.881Z
O2692,C3599,P7619,32.52,1,2020-04-10 16:29:15,2021-07-06T15:40:51.884Z
O2709,C9423,P4511,2.12,1,2020-04-21 05:12:34,2021-07-06T15:40:51.885Z
O2744,C6431,P4959,37.0,1,2020-04-05 08:52:01,2021-07-06T15:40:51.887Z
O2751,C4541,P1181,44.66,1,2020-04-30 18:44:06,2021-07-06T15:40:51.887Z
O2761,C5819,P11110,50.41,0,2020-04-22 15:56:21,2021-07-06T15:40:51.888Z
O2786,C896,P248,75.96,0,2020-04-13 14:27:52,2021-07-06T15:40:51.889Z
O2800,C4943,P12121,73.44,1,2020-04-24 10:08:05,2021-07-06T15:40:51.890Z
O2812,C4822,P914,19.07,0,2020-04-18 18:19:02,2021-07-06T15:40:51.891Z
O2820,C8901,P8512,56.13,0,2020-04-05 20:12:12,2021-07-06T15:40:51.891Z
O2830,C8498,P3997,79.62,1,2020-04-23 21:56:43,2021-07-06T15:40:51.892Z
O2863,C5152,P4978,28.51,0,2020-04-16 11:24:17,2021-07-06T15:40:51.894Z
O2905,C9729,P4165,50.08,1,2020-04-14 14:36:07,2021-07-06T15:40:51.897Z
O2937,C864,P4929,72.84,0,2020-04-10 18:28:22,2021-07-06T15:40:51.898Z
O2990,C1219,P5310,75.74,0,2020-04-15 11:00:33,2021-07-06T15:40:51.902Z
O3026,C9040,P16130,44.08,1,2020-04-29 16:09:21,2021-07-06T15:40:51.904Z
O3035,C790,P9043,90.98,1,2020-04-22 07:43:43,2021-07-06T15:40:51.904Z
O3042,C7794,P11129,61.95,1,2020-04-12 04:36:01,2021-07-06T15:40:51.905Z
O3094,C5266,P713,70.86,0,2020-04-06 00:10:57,2021-07-06T15:40:51.908Z
O3115,C9246,P10382,16.7,1,2020-04-02 05:22:50,2021-07-06T15:40:51.909Z
O3120,C3263,P16298,43.39,1,2020-04-04 14:32:54,2021-07-06T15:40:51.910Z
O3124,C393,P5318,35.33,1,2020-04-12 21:52:05,2021-07-06T15:40:51.910Z
O3125,C71,P3966,81.59,1,2020-04-23 01:02:16,2021-07-06T15:40:51.910Z
O3129,C2517,P16911,26.64,0,2020-04-16 22:47:38,2021-07-06T15:40:51.910Z
O3146,C7397,P16589,9.43,0,2020-04-23 04:46:34,2021-07-06T15:40:51.911Z
O3162,C9625,P1845,90.62,1,2020-04-15 09:48:55,2021-07-06T15:40:51.912Z
O3172,C1114,P6417,83.13,1,2020-04-03 15:39:49,2021-07-06T15:40:51.913Z
O3228,C4661,P80,48.74,0,2020-04-19 08:17:05,2021-07-06T15:40:51.916Z
O3246,C6820,P6611,56.9,1,2020-04-11 22:15:18,2021-07-06T15:40:51.917Z
O3255,C4945,P15234,71.66,0,2020-04-16 10:09:16,2021-07-06T15:40:51.918Z
O3270,C2572,P8188,99.81,0,2020-04-24 21:12:16,2021-07-06T15:40:51.918Z
O3290,C7546,P10475,7.77,1,2020-04-25 21:43:45,2021-07-06T15:40:51.920Z
O3306,C9863,P3993,15.42,1,2020-04-27 00:08:16,2021-07-06T15:40:51.921Z
O3325,C4238,P2301,56.38,1,2020-04-29 22:11:25,2021-07-06T15:40:51.922Z
O3341,C2945,P2236,18.37,1,2020-04-04 22:55:40,2021-07-06T15:40:51.923Z
O3372,C2521,P7063,37.17,1,2020-04-22 04:10:00,2021-07-06T15:40:51.925Z
O3377,C2570,P4855,5.05,1,2020-04-03 22:15:42,2021-07-06T15:40:51.925Z
O3393,C8353,P11898,88.42,0,2020-04-22 01:39:27,2021-07-06T15:40:51.926Z
O3436,C2082,P2109,94.39,1,2020-04-18 18:53:10,2021-07-06T15:40:51.929Z
O3439,C4766,P13008,13.64,1,2020-04-24 10:09:29,2021-07-06T15:40:51.929Z
O3446,C1045,P10814,79.34,1,2020-04-02 10:56:33,2021-07-06T15:40:51.930Z
O3474,C6078,P12396,15.3,0,2020-04-20 19:52:53,2021-07-06T15:40:51.931Z
O3477,C731,P15610,72.7,1,2020-04-24 10:56:10,2021-07-06T15:40:51.932Z
O3485,C7864,P2406,1.56,0,2020-04-26 00:26:02,2021-07-06T15:40:51.932Z
O3488,C113,P14075,11.43,1,2020-04-05 16:31:46,2021-07-06T15:40:51.932Z
O3495,C4735,P12688,52.45,1,2020-04-05 20:55:36,2021-07-06T15:40:51.933Z
O3497,C5187,P9322,21.83,1,2020-04-05 04:42:46,2021-07-06T15:40:51.933Z
O3520,C5311,P14064,92.45,1,2020-04-04 03:41:42,2021-07-06T15:40:51.934Z
O3528,C6267,P7477,86.0,1,2020-04-13 03:16:50,2021-07-06T15:40:51.935Z
O3581,C7146,P15079,96.63,1,2020-04-13 14:16:15,2021-07-06T15:40:51.938Z
O3597,C2891,P13862,49.56,1,2020-04-24 05:16:53,2021-07-06T15:40:51.939Z
O3609,C4816,P10663,72.17,0,2020-04-29 00:06:59,2021-07-06T15:40:51.940Z
O3641,C2626,P12667,93.86,1,2020-04-04 11:55:09,2021-07-06T15:40:51.942Z
O3642,C5181,P14312,83.96,1,2020-04-06 00:12:04,2021-07-06T15:40:51.942Z
O3661,C1470,P12557,83.0,1,2020-04-13 03:14:51,2021-07-06T15:40:51.943Z
O3664,C8992,P16012,80.86,1,2020-04-21 05:27:47,2021-07-06T15:40:51.943Z
O3667,C3411,P5644,83.29,1,2020-04-30 23:45:31,2021-07-06T15:40:51.943Z
O3673,C1552,P6191,61.39,0,2020-04-20 11:02:11,2021-07-06T15:40:51.944Z
O3677,C88,P3789,25.82,1,2020-04-02 13:32:12,2021-07-06T15:40:51.944Z
O3709,C2782,P15367,18.62,1,2020-04-25 14:21:15,2021-07-06T15:40:51.946Z
O3749,C5813,P6885,1.59,1,2020-04-04 14:50:13,2021-07-06T15:40:51.948Z
O3752,C39,P11510,37.66,1,2020-04-18 16:15:54,2021-07-06T15:40:51.949Z
O3808,C67,P14342,85.77,1,2020-04-05 13:17:04,2021-07-06T15:40:51.952Z
O3834,C588,P2653,7.54,1,2020-04-18 13:17:16,2021-07-06T15:40:51.954Z
O3836,C6108,P1200,29.71,0,2020-04-14 17:53:24,2021-07-06T15:40:51.954Z
O3842,C8361,P15823,59.32,0,2020-04-05 04:46:51,2021-07-06T15:40:51.954Z
O3854,C7745,P10820,48.64,1,2020-04-14 19:24:31,2021-07-06T15:40:51.955Z
O3881,C1724,P3975,21.91,1,2020-04-05 17:58:58,2021-07-06T15:40:51.956Z
O3887,C1580,P7955,90.52,1,2020-04-02 17:51:48,2021-07-06T15:40:51.957Z
O3929,C7218,P14435,63.98,0,2020-04-28 15:54:15,2021-07-06T15:40:51.959Z
O3954,C5766,P6857,27.92,0,2020-04-14 12:18:24,2021-07-06T15:40:51.961Z
O3957,C7948,P11464,18.37,1,2020-04-01 07:22:34,2021-07-06T15:40:51.961Z
O3987,C2501,P3775,47.97,1,2020-04-07 17:42:32,2021-07-06T15:40:51.963Z
O4022,C8421,P6800,86.01,0,2020-04-17 04:56:32,2021-07-06T15:40:51.965Z
O4039,C8171,P9163,6.18,0,2020-04-15 10:16:14,2021-07-06T15:40:51.966Z
O4047,C999,P14027,90.2,1,2020-04-23 10:41:21,2021-07-06T15:40:51.966Z
O4060,C8210,P8212,27.28,1,2020-04-18 06:14:00,2021-07-06T15:40:51.967Z
O4081,C9368,P3573,70.42,0,2020-04-06 04:21:10,2021-07-06T15:40:51.968Z
O4097,C6926,P5599,88.95,1,2020-04-17 22:16:52,2021-07-06T15:40:51.969Z
O4116,C4937,P7719,7.1,0,2020-04-22 20:59:02,2021-07-06T15:40:51.970Z
O4127,C8850,P10469,48.7,1,2020-04-18 00:39:03,2021-07-06T15:40:51.971Z
O4140,C8760,P13598,71.12,0,2020-04-17 01:05:49,2021-07-06T15:40:51.972Z
O4153,C1972,P9172,14.65,0,2020-04-01 23:46:32,2021-07-06T15:40:51.973Z
O4158,C6006,P9103,40.68,1,2020-04-30 12:37:15,2021-07-06T15:40:51.973Z
O4159,C4643,P7273,36.35,1,2020-04-05 09:35:07,2021-07-06T15:40:51.973Z
O4177,C740,P3583,47.82,1,2020-04-04 13:18:53,2021-07-06T15:40:51.974Z
O4182,C3225,P13245,30.99,1,2020-04-20 02:55:03,2021-07-06T15:40:51.975Z
O4193,C5739,P14718,1.4,1,2020-04-24 01:50:57,2021-07-06T15:40:51.975Z
O4194,C8560,P8795,81.69,1,2020-04-27 14:25:36,2021-07-06T15:40:51.975Z
O4223,C5572,P6037,84.75,1,2020-04-17 11:47:15,2021-07-06T15:40:51.977Z
O4225,C3000,P5551,100.12,1,2020-04-27 16:45:19,2021-07-06T15:40:51.977Z
O4239,C1662,P2110,67.6,1,2020-04-28 23:29:26,2021-07-06T15:40:51.978Z
O4318,C2589,P13743,1.41,1,2020-04-06 18:03:55,2021-07-06T15:40:51.983Z
O4325,C7654,P10431,39.86,0,2020-04-19 23:57:46,2021-07-06T15:40:51.983Z
O4326,C2442,P9204,92.15,0,2020-04-06 09:57:04,2021-07-06T15:40:51.983Z
O4337,C5832,P10248,56.86,0,2020-04-22 11:09:01,2021-07-06T15:40:51.984Z
O4359,C2764,P3704,62.4,1,2020-04-25 21:22:41,2021-07-06T15:40:51.985Z
O4365,C2375,P11574,61.33,1,2020-04-30 17:29:24,2021-07-06T15:40:51.986Z
O4391,C7499,P4254,24.71,0,2020-04-12 00:51:41,2021-07-06T15:40:51.987Z
O4413,C1085,P16664,85.46,1,2020-04-21 11:19:15,2021-07-06T15:40:51.989Z
O4443,C1058,P1922,59.54,0,2020-04-04 15:23:26,2021-07-06T15:40:51.990Z
O4452,C8604,P11347,11.79,1,2020-04-30 04:54:03,2021-07-06T15:40:51.991Z
O4455,C8036,P15877,26.24,1,2020-04-04 15:03:19,2021-07-06T15:40:51.991Z
O4466,C9738,P14050,17.22,1,2020-04-12 17:04:58,2021-07-06T15:40:51.992Z
O4506,C6814,P9091,51.1,1,2020-04-23 12:15:17,2021-07-06T15:40:51.994Z
O4524,C363,P16857,86.29,1,2020-04-04 09:49:05,2021-07-06T15:40:51.995Z
O4535,C1321,P6053,64.65,1,2020-04-24 18:48:27,2021-07-06T15:40:51.996Z
O4553,C9796,P3411,37.08,1,2020-04-12 01:17:39,2021-07-06T15:40:51.997Z
O4580,C7104,P13598,47.97,1,2020-04-29 19:57:43,2021-07-06T15:40:51.999Z
O4596,C5667,P15488,17.12,1,2020-04-17 18:18:52,2021-07-06T15:40:52.000Z
O4602,C8460,P9153,81.18,1,2020-04-30 12:49:56,2021-07-06T15:40:52.000Z
O4605,C5252,P9699,75.84,0,2020-04-13 00:49:16,2021-07-06T15:40:52.000Z
O4609,C5144,P14241,13.26,1,2020-04-06 07:35:58,2021-07-06T15:40:52.000Z
O4625,C9737,P7432,80.51,1,2020-04-28 17:53:58,2021-07-06T15:40:52.001Z
O4634,C3143,P8655,47.2,1,2020-04-20 10:02:09,2021-07-06T15:40:52.002Z
O4644,C331,P14000,70.07,1,2020-04-08 10:01:58,2021-07-06T15:40:52.003Z
O4652,C2596,P1877,82.53,1,2020-04-30 01:36:48,2021-07-06T15:40:52.003Z
O4694,C2044,P14812,83.65,0,2020-04-29 12:21:40,2021-07-06T15:40:52.006Z
O4727,C6852,P6152,29.93,1,2020-04-10 09:55:39,2021-07-06T15:40:52.008Z
O4734,C3292,P3801,25.62,0,2020-04-04 01:14:26,2021-07-06T15:40:52.008Z
O4743,C6327,P16613,77.88,1,2020-04-18 02:13:50,2021-07-06T15:40:52.009Z
O4795,C3201,P15493,55.03,1,2020-04-11 13:52:40,2021-07-06T15:40:52.012Z
O4808,C7085,P8609,94.16,1,2020-04-06 23:56:32,2021-07-06T15:40:52.012Z
O4821,C3953,P9165,73.43,1,2020-04-27 13:13:55,2021-07-06T15:40:52.013Z
