order_id,customer_id,product_id,purchase_amount,is_reordered,purchased_on,event_time
O1828,C3968,P6734,94.78,1,2021-01-19 20:36:16,2021-07-06T15:40:51.830Z
O1937,C1864,P12799,73.87,1,2021-01-19 10:14:51,2021-07-06T15:40:51.837Z
O1963,C6255,P3439,32.19,1,2021-01-14 05:58:11,2021-07-06T15:40:51.839Z
O1965,C4451,P14462,24.51,1,2021-01-11 07:54:04,2021-07-06T15:40:51.839Z
O1977,C423,P14539,81.29,1,2021-01-16 14:45:05,2021-07-06T15:40:51.840Z
O1981,C6481,P470,48.45,1,2021-01-26 16:39:42,2021-07-06T15:40:51.840Z
O2025,C6191,P4950,96.6,1,2021-01-29 03:59:51,2021-07-06T15:40:51.843Z
O2039,C8348,P11603,62.64,1,2021-01-12 19:06:58,2021-07-06T15:40:51.843Z
O2052,C5751,P1571,17.63,0,2021-01-17 20:14:11,2021-07-06T15:40:51.844Z
O2084,C4187,P6916,33.91,1,2021-01-28 01:50:30,2021-07-06T15:40:51.846Z
O2088,C9358,P3656,13.3,0,2021-01-12 08:10:06,2021-07-06T15:40:51.846Z
O2098,C3318,P9287,1.5,0,2021-01-13 00:30:30,2021-07-06T15:40:51.847Z
O2123,C7048,P16818,59.5,1,2021-01-10 20:19:59,2021-07-06T15:40:51.848Z
O2194,C158,P2994,42.52,1,2021-01-03 12:07:42,2021-07-06T15:40:51.853Z
O2196,C8032,P3434,25.38,1,2021-01-31 10:33:19,2021-07-06T15:40:51.853Z
O2204,C8169,P2165,71.82,1,2021-01-22 07:38:12,2021-07-06T15:40:51.854Z
O2220,C4390,P1244,31.38,0,2021-01-29 14:20:02,2021-07-06T15:40:51.855Z
O2241,C3562,P5651,7.68,1,2021-01-06 20:00:20,2021-07-06T15:40:51.856Z
O2271,C1894,P5226,17.04,1,2021-01-01 06:21:52,2021-07-06T15:40:51.858Z
O2275,C5133,P8720,3.1,1,2021-01-03 06:36:45,2021-07-06T15:40:51.858Z
O2276,C3173,P12664,19.96,1,2021-01-29 13:09:30,2021-07-06T15:40:51.858Z
O2288,C8235,P909,101.92,1,2021-01-15 22:05:11,2021-07-06T15:40:51.859Z
O2290,C6161,P6880,18.37,1,2021-01-25 12:29:06,2021-07-06T15:40:51.859Z
O2332,C2997,P9732,57.52,1,2021-01-05 02:12:58,2021-07-06T15:40:51.861Z
O2366,C3844,P3914,63.0,1,2021-01-08 22:56:06,2021-07-06T15:40:51.864Z
O2408,C7595,P6186,89.78,1,2021-01-24 13:12:10,2021-07-06T15:40:51.866Z
O2442,C385,P7923,10.82,1,2021-01-03 04:39:21,2021-07-06T15:40:51.868Z
O2493,C2478,P16421,5.91,1,2021-01-05 22:31:55,2021-07-06T15:40:51.871Z
O2504,C5723,P2722,42.53,1,2021-01-02 19:28:22,2021-07-06T15:40:51.872Z
O2511,C7744,P12397,58.4,1,2021-01-15 08:30:27,2021-07-06T15:40:51.872Z
O2521,C1770,P12176,22.36,0,2021-01-25 05:38:53,2021-07-06T15:40:51.873Z
O2530,C1608,P6573,13.01,0,2021-01-24 14:44:07,2021-07-06T15:40:51.874Z
O2604,C1440,P5346,34.98,0,2021-01-30 02:06:52,2021-07-06T15:40:51.878Z
O2606,C1506,P734,17.72,1,2021-01-26 05:03:19,2021-07-06T15:40:51.878Z
O2691,C8040,P9335,66.77,1,2021-01-21 22:57:52,2021-07-06T15:40:51.883Z
O2695,C3246,P14936,69.14,1,2021-01-05 20:55:53,2021-07-06T15:40:51.884Z
O2700,C1067,P765,19.69,1,2021-01-07 02:17:36,2021-07-06T15:40:51.884Z
O2704,C2370,P482,36.1,0,2021-01-13 08:52:00,2021-07-06T15:40:51.884Z
O2737,C299,P1552,92.12,1,2021-01-31 08:31:07,2021-07-06T15:40:51.886Z
O2750,C873,P11203,38.44,0,2021-01-09 03:09:54,2021-07-06T15:40:51.887Z
O2757,C2910,P10615,92.84,0,2021-01-28 12:37:36,2021-07-06T15:40:51.888Z
O2785,C1951,P12835,87.94,1,2021-01-19 13:58:21,2021-07-06T15:40:51.889Z
O2804,C9465,P11854,2.02,1,2021-01-04 15:31:25,2021-07-06T15:40:51.890Z
O2825,C4177,P6864,68.37,1,2021-01-20 09:57:40,2021-07-06T15:40:51.892Z
O2835,C8305,P6847,57.45,0,2021-01-12 04:11:26,2021-07-06T15:40:51.892Z
O2848,C8857,P4276,72.73,1,2021-01-23 07:39:11,2021-07-06T15:40:51.893Z
O2858,C9741,P10437,56.52,0,2021-01-21 02:56:00,2021-07-06T15:40:51.894Z
O2862,C4034,P7521,64.27,0,2021-01-25 03:34:15,2021-07-06T15:40:51.894Z
O2892,C3610,P10500,6.63,0,2021-01-16 22:03:44,2021-07-06T15:40:51.896Z
O2906,C8438,P5487,94.61,1,2021-01-17 17:18:07,2021-07-06T15:40:51.897Z
O2951,C5140,P7685,61.02,0,2021-01-21 06:36:33,2021-07-06T15:40:51.899Z
O2977,C7639,P5778,61.63,1,2021-01-10 08:10:00,2021-07-06T15:40:51.901Z
O2983,C1767,P16956,45.6,0,2021-01-24 14:31:34,2021-07-06T15:40:51.901Z
O3008,C7777,P6101,79.86,1,2021-01-02 06:26:46,2021-07-06T15:40:51.903Z
O3030,C9076,P2278,88.3,0,2021-01-26 21:14:37,2021-07-06T15:40:51.904Z
O3039,C4940,P1387,83.76,1,2021-01-14 17:43:10,2021-07-06T15:40:51.905Z
O3040,C8369,P1227,24.45,1,2021-01-24 06:58:06,2021-07-06T15:40:51.905Z
O3044,C6046,P7262,11.84,1,2021-01-17 16:27:21,2021-07-06T15:40:51.905Z
O3046,C7247,P8712,24.94,1,2021-01-14 13:51:45,2021-07-06T15:40:51.905Z
O3075,C9925,P7143,61.7,0,2021-01-14 04:06:11,2021-07-06T15:40:51.907Z
O3149,C122,P14582,65.73,1,2021-01-31 20:42:18,2021-07-06T15:40:51.911Z
O3199,C9536,P9831,57.01,1,2021-01-31 23:12:27,2021-07-06T15:40:51.914Z
O3202,C1973,P8253,25.57,1,2021-01-08 18:26:48,2021-07-06T15:40:51.914Z
O3243,C9261,P10624,96.92,0,2021-01-08 20:10:25,2021-07-06T15:40:51.917Z
O3262,C6362,P14243,14.03,1,2021-01-14 11:56:41,2021-07-06T15:40:51.918Z
O3273,C2965,P16811,86.35,1,2021-01-28 02:56:20,2021-07-06T15:40:51.919Z
O3314,C7434,P15384,30.69,1,2021-01-19 23:18:22,2021-07-06T15:40:51.921Z
O3358,C3398,P14089,62.71,1,2021-01-16 13:21:04,2021-07-06T15:40:51.924Z
O3370,C5410,P11398,85.01,0,2021-01-25 04:53:40,2021-07-06T15:40:51.924Z
O3371,C4089,P5593,37.12,0,2021-01-31 16:40:09,2021-07-06T15:40:51.924Z
O3384,C9709,P13997,2.74,0,2021-01-14 19:45:41,2021-07-06T15:40:51.925Z
O3401,C3397,P15604,41.58,1,2021-01-17 20:22:01,2021-07-06T15:40:51.926Z
O3424,C1628,P6852,42.33,0,2021-01-01 23:16:17,2021-07-06T15:40:51.928Z
O3426,C5111,P5442,89.87,0,2021-01-26 19:52:58,2021-07-06T15:40:51.928Z
O3427,C816,P2119,34.75,0,2021-01-18 10:19:09,2021-07-06T15:40:51.929Z
O3445,C241,P13911,70.09,1,2021-01-27 19:53:05,2021-07-06T15:40:51.930Z
O3467,C5846,P5092,97.36,0,2021-01-20 21:54:14,2021-07-06T15:40:51.931Z
O3484,C1319,P49,50.07,1,2021-01-31 07:09:35,2021-07-06T15:40:51.932Z
O3492,C1732,P2634,29.77,1,2021-01-10 06:19:28,2021-07-06T15:40:51.933Z
O3505,C3639,P7641,16.02,1,2021-01-19 21:10:23,2021-07-06T15:40:51.934Z
O3513,C7343,P15208,22.82,1,2021-01-12 03:27:33,2021-07-06T15:40:51.934Z
O3535,C7701,P5062,69.74,1,2021-01-08 01:15:51,2021-07-06T15:40:51.935Z
O3555,C1333,P15130,9.97,0,2021-01-19 13:30:08,2021-07-06T15:40:51.937Z
O3558,C7980,P15271,72.37,0,2021-01-23 18:47:58,2021-07-06T15:40:51.937Z
O3563,C9669,P7193,3.37,0,2021-01-24 18:57:05,2021-07-06T15:40:51.937Z
O3577,C8500,P3971,55.49,1,2021-01-03 10:28:17,2021-07-06T15:40:51.938Z
O3578,C4312,P2243,68.07,1,2021-01-25 07:00:24,2021-07-06T15:40:51.938Z
O3584,C7863,P11482,11.49,1,2021-01-03 11:29:45,2021-07-06T15:40:51.938Z
O3590,C8367,P1834,53.97,1,2021-01-31 18:55:09,2021-07-06T15:40:51.939Z
O3593,C9062,P16335,94.09,0,2021-01-29 01:25:32,2021-07-06T15:40:51.939Z
O3608,C3342,P5438,20.59,1,2021-01-29 11:21:16,2021-07-06T15:40:51.940Z
O3620,C9605,P48,46.42,1,2021-01-29 23:38:57,2021-07-06T15:40:51.940Z
O3660,C8463,P5750,7.83,1,2021-01-26 19:38:34,2021-07-06T15:40:51.943Z
O3669,C2273,P5882,95.88,1,2021-01-05 09:09:33,2021-07-06T15:40:51.943Z
O3679,C2463,P474,73.24,0,2021-01-24 04:33:26,2021-07-06T15:40:51.944Z
O3696,C5280,P970,58.56,1,2021-01-28 07:28:02,2021-07-06T15:40:51.945Z
O3720,C682,P883,21.09,1,2021-01-31 17:43:29,2021-07-06T15:40:51.947Z
O3747,C3635,P437,96.89,1,2021-01-07 12:52:54,2021-07-06T15:40:51.948Z
O3748,C4633,P7067,3.15,0,2021-01-19 23:11:55,2021-07-06T15:40:51.948Z
O3776,C4919,P5157,26.63,0,2021-01-28 23:15:56,2021-07-06T15:40:51.950Z
O3819,C6229,P3806,38.27,1,2021-01-02 00:14:42,2021-07-06T15:40:51.953Z
O3832,C4990,P2778,71.67,1,2021-01-08 00:05:47,2021-07-06T15:40:51.953Z
O3879,C268,P12559,41.29,1,2021-01-22 09:16:57,2021-07-06T15:40:51.956Z
O3894,C2869,P11743,4.07,1,2021-01-25 22:17:11,2021-07-06T15:40:51.957Z
O3899,C7530,P3246,44.0,1,2021-01-31 03:21:36,2021-07-06T15:40:51.957Z
O3905,C977,P3877,1.27,1,2021-01-23 03:56:00,2021-07-06T15:40:51.958Z
O3906,C5471,P16039,18.41,0,2021-01-28 00:10:20,2021-07-06T15:40:51.958Z
O3908,C1930,P5827,33.96,1,2021-01-02 09:40:05,2021-07-06T15:40:51.958Z
O3917,C745,P5866,42.66,1,2021-01-24 04:30:04,2021-07-06T15:40:51.959Z
O3958,C906,P7399,100.62,1,2021-01-17 21:41:25,2021-07-06T15:40:51.961Z
O3978,C327,P9483,96.95,1,2021-01-21 06:15:59,2021-07-06T15:40:51.962Z
O4031,C209,P10423,71.99,1,2021-01-06 01:12:50,2021-07-06T15:40:51.965Z
O4048,C5417,P14173,37.71,1,2021-01-24 18:45:09,2021-07-06T15:40:51.966Z
O4057,C7127,P9493,7.65,0,2021-01-03 02:04:03,2021-07-06T15:40:51.967Z
O4107,C8842,P7313,96.69,1,2021-01-09 16:53:07,2021-07-06T15:40:51.970Z
O4129,C3711,P1413,29.12,0,2021-01-06 09:13:34,2021-07-06T15:40:51.971Z
O4131,C2762,P11529,85.38,0,2021-01-24 07:59:12,2021-07-06T15:40:51.971Z
O4134,C60,P3702,2.66,1,2021-01-15 04:05:05,2021-07-06T15:40:51.972Z
O4148,C2135,P16436,4.82,1,2021-01-17 03:07:48,2021-07-06T15:40:51.972Z
O4162,C6849,P10163,39.26,1,2021-01-31 11:00:40,2021-07-06T15:40:51.973Z
O4178,C6283,P7428,32.07,1,2021-01-25 16:02:37,2021-07-06T15:40:51.974Z
O4197,C9796,P4336,5.93,0,2021-01-02 00:35:30,2021-07-06T15:40:51.976Z
O4202,C2015,P14837,87.05,1,2021-01-04 08:11:23,2021-07-06T15:40:51.976Z
O4208,C2637,P7551,12.2,1,2021-01-31 11:13:32,2021-07-06T15:40:51.976Z
O4233,C14,P11963,46.84,1,2021-01-25 23:08:58,2021-07-06T15:40:51.978Z
O4281,C2530,P13431,49.32,1,2021-01-09 06:33:14,2021-07-06T15:40:51.981Z
O4288,C1861,P11750,80.24,1,2021-01-23 11:59:29,2021-07-06T15:40:51.981Z
O4291,C2337,P8545,98.44,1,2021-01-07 02:03:48,2021-07-06T15:40:51.981Z
O4304,C70,P8615,85.86,1,2021-01-23 10:23:26,2021-07-06T15:40:51.982Z
O4308,C7887,P5546,37.92,1,2021-01-11 03:24:39,2021-07-06T15:40:51.982Z
O4422,C5998,P14533,76.9,1,2021-01-07 23:54:50,2021-07-06T15:40:51.989Z
O4437,C5728,P13527,78.35,0,2021-01-06 22:28:48,2021-07-06T15:40:51.990Z
O4463,C6633,P15465,96.46,1,2021-01-08 03:51:48,2021-07-06T15:40:51.992Z
O4481,C6487,P13967,22.75,1,2021-01-03 17:44:14,2021-07-06T15:40:51.993Z
O4493,C6672,P13626,78.69,1,2021-01-22 15:47:13,2021-07-06T15:40:51.993Z
O4496,C3287,P3623,51.86,1,2021-01-13 16:24:06,2021-07-06T15:40:51.994Z
O4503,C2622,P11896,28.27,0,2021-01-29 17:03:40,2021-07-06T15:40:51.994Z
O4516,C5102,P8647,78.08,0,2021-01-22 02:06:16,2021-07-06T15:40:51.995Z
O4525,C9130,P13014,17.81,0,2021-01-11 21:58:00,2021-07-06T15:40:51.995Z
O4530,C9190,P674,63.73,0,2021-01-14 03:48:19,2021-07-06T15:40:51.996Z
O4547,C5171,P8115,5.9,1,2021-01-08 16:15:59,2021-07-06T15:40:51.997Z
O4548,C1521,P16863,79.89,1,2021-01-14 09:41:09,2021-07-06T15:40:51.997Z
O4572,C4857,P8054,58.65,0,2021-01-06 04:06:59,2021-07-06T15:40:51.998Z
O4586,C4939,P7678,27.12,0,2021-01-12 09:58:21,2021-07-06T15:40:51.999Z
O4589,C9333,P16817,98.61,0,2021-01-19 05:33:32,2021-07-06T15:40:51.999Z
O4612,C4754,P4906,29.71,0,2021-01-19 09:34:25,2021-07-06T15:40:52.001Z
O4617,C1191,P6105,48.81,0,2021-01-01 05:09:55,2021-07-06T15:40:52.001Z
O4668,C9187,P14329,62.96,0,2021-01-18 02:59:36,2021-07-06T15:40:52.004Z
O4672,C6572,P1483,35.72,0,2021-01-04 01:15:57,2021-07-06T15:40:52.004Z
O4702,C3196,P2056,83.71,1,2021-01-21 03:08:20,2021-07-06T15:40:52.006Z
O4718,C319,P7577,2.43,1,2021-01-27 03:43:15,2021-07-06T15:40:52.007Z
O4732,C8001,P14130,55.8,1,2021-01-08 16:06:52,2021-07-06T15:40:52.008Z
O4753,C5723,P8694,79.15,1,2021-01-08 19:15:00,2021-07-06T15:40:52.009Z
O4762,C4216,P6945,10.18,1,2021-01-21 02:03:43,2021-07-06T15:40:52.010Z
O4773,C2113,P9192,100.31,1,2021-01-22 00:12:03,2021-07-06T15:40:52.010Z
O4818,C1207,P942,19.7,0,2021-01-21 03:52:21,2021-07-06T15:40:52.013Z
O4835,C1343,P14581,54.42,1,2021-01-11 04:09:28,2021-07-06T15:40:52.014Z
O4868,C5209,P7038,64.33,0,2021-01-06 20:04:02,2021-07-06T15:40:52.016Z
O4881,C2736,P5720,56.28,1,2021-01-05 00:09:10,2021-07-06T15:40:52.017Z
O4904,C3019,P16875,11.68,1,2021-01-23 23:48:44,2021-07-06T15:40:52.019Z
O4907,C5139,P1366,50.3,1,2021-01-07 07:21:44,2021-07-06T15:40:52.019Z
O4913,C7675,P2268,33.64,1,2021-01-22 20:10:20,2021-07-06T15:40:52.019Z
O4914,C3480,P7712,54.74,0,2021-01-15 23:42:58,2021-07-06T15:40:52.019Z
O4938,C8175,P9629,50.65,0,2021-01-26 17:06:24,2021-07-06T15:40:52.021Z
O4958,C8723,P15614,12.69,1,2021-01-13 03:49:41,2021-07-06T15:40:52.022Z
O4979,C4505,P6261,77.87,1,2021-01-21 03:34:32,2021-07-06T15:40:52.023Z
O4982,C5171,P12591,58.65,1,2021-01-14 11:32:37,2021-07-06T15:40:52.023Z
O4986,C5063,P10653,101.25,1,2021-01-28 10:13:00,2021-07-06T15:40:52.024Z
O5001,C6256,P3437,89.18,0,2021-01-11 17:24:02,2021-07-06T15:40:52.024Z
O5033,C315,P2264,77.24,1,2021-01-03 05:40:48,2021-07-06T15:40:52.026Z
O5050,C2966,P15123,70.86,1,2021-01-29 09:55:49,2021-07-06T15:40:52.027Z
O5094,C1809,P3514,55.39,1,2021-01-03 07:44:30,2021-07-06T15:40:52.030Z
O5097,C9151,P1769,98.4,0,2021-01-22 03:55:46,2021-07-06T15:40:52.030Z
O5102,C376,P16510,60.73,1,2021-01-17 21:42:16,2021-07-06T15:40:52.031Z
O5103,C3149,P3778,100.19,1,2021-01-25 15:38:50,2021-07-06T15:40:52.031Z
O5108,C6290,P3205,68.37,1,2021-01-20 00:21:23,2021-07-06T15:40:52.031Z
O5131,C1792,P505,89.29,1,2021-01-30 01:49:54,2021-07-06T15:40:52.032Z
O5156,C9040,P2761,26.7,1,2021-01-24 20:06:29,2021-07-06T15:40:52.034Z
